title,company,location,description
Business Analyst - (Remote Europe and Nigeria),Jobgether,Spain,"About the job Jobgether has ALL remote jobs globally. We match you to roles where you're most likely to succeed, and provide feedback on every application to help you learn. No more guesswork, application black holes, or recruiter ghosting in your job search. For one of our clients, we are looking for a Business Analyst, remotely from Europe and Nigeria. As a Business Analyst, you will play a key role in supporting the development and enhancement of core banking systems, particularly focusing on loan and deposit modules. You will collaborate with product, engineering, sales, and customer success teams to gather requirements, analyze data, and provide insights that influence product roadmaps and customer success strategies. This role requires an analytical thinker with strong communication and writing skills who can translate complex business and technical concepts into clear and actionable documentation. Accountabilities: Engage with customers and prospects to understand their business needs and define product requirements Analyze and document business requirements, ensuring alignment between customer needs and product capabilities Conduct market research on competitor offerings and industry trends to support product innovation Collaborate with engineering teams to translate business objectives into clear technical specifications Create and maintain detailed documentation, including internal guidelines and customer-facing materials Participate in testing new product features to ensure they meet business requirements and customer expectations Provide support to cross-functional teams and customers by addressing product-related queries and offering training sessions Requirements 3-5 years of experience as a Business Analyst, preferably in the financial services or fintech industry Background in banking, particularly with loan and deposit products, or accounting practices is a strong advantage Strong analytical skills with the ability to interpret complex business and technical concepts into actionable insights Experience working with financial calculations and managing complex data sets Familiarity with the software development lifecycle, APIs, and integration concepts Competency in prototyping, wireframing, and creating user stories is a plus Excellent communication and documentation skills, with an ability to present complex ideas clearly Detail-oriented mindset with strong organizational and multitasking abilities Proactive self-learner with a continuous improvement mindset Willingness to travel up to one week per month Benefits Competitive compensation package Opportunity to work in a global, fast-growing environment Collaboration with a dynamic team across different regions Exposure to innovative financial technologies and industry best practices Flexibility in working location Professional development opportunities and continuous learning support"
Business Analyst (Finance),Revolut,Spain,"About the job About Revolut People deserve more from their money. More visibility, more control, and more freedom. Since 2015, Revolut has been on a mission to deliver just that. Our powerhouse of products — including spending, saving, investing, exchanging, travelling, and more — help our 60+ million customers get more from their money every day. As we continue our lightning-fast growth,‌ 2 things are essential to our success: our people and our culture. In recognition of our outstanding employee experience, we've been certified as a Great Place to Work™. So far, we have 10,000+ people working around the world, from our offices and remotely, to help us achieve our mission. And we're looking for more brilliant people. People who love building great products, redefining success, and turning the complexity of a chaotic world into the simplicity of a beautiful solution. About The Role The Finance team keeps Revolut moving with clarity and confidence. From accounting to strategic support, they work across the business to assess risk, guide decisions, and drive growth. Their insight shapes everything from daily operations to long-term plans and plays a key role in how we scale. We're looking for an exceptional Technical Business Analyst to support the design and delivery of key finance and treasury initiatives, as well as strategic finance programmes. You’ll use your expertise in financial instruments to understand trade lifecycles and make data-driven insights using SQL. Up to shape what's next in finance? Let's get in touch. What You'll Be Doing Managing product development from inception to launch Producing documentation, gathering requirements, and defining new features Analysing product fit within the system architecture and front-office environment Evaluating settlement and reconciliation flows considering accounting and risk requirements Testing with internal teams and external vendors Supporting the development and integration of new business initiatives into the Treasury ecosystem Translating business objectives into detailed functional and technical requirements used by engineers to build and modify treasury applications and services Documenting end-to-end delivery processes of new applications/features into playbooks to maximise repeatability and scalability Building solid relationships with product teams Performing gap analysis to identify root causes and escalate issues and risks to appropriate parties Liaising with stakeholders and team members across various locations and time zones What You'll Need A solid understanding of financial instruments and their life cycles from both technical and accounting perspectives Familiarity with financial instruments including equities, fixed income, foreign exchange, and derivatives Experience with trading platforms (e.g., Bloomberg, Murex, Calypso, Orchestrade, Fidessa) and settlement systems A solid understanding of all stages of the change programme life cycle, from initiation and design to post-implementation A detailed understanding of banking IT systems, including trade/transaction processing workflows, from booking to GL entries Proficiency in data models, data mapping, and using SQL for querying and analysis Proficiency in using Excel for data analysis, reconciliation, and testing Knowledge of how different financial systems interact, including API usage, messaging formats (e.g., FIX, FpML, SWIFT MT/MX), and ETL processes The ability to work independently and take ownership of tasks Nice to have A CFA (Chartered Financial Analyst), FRM (Financial Risk Manager), or equivalent certification An understanding of regulatory environments (e.g., MiFID II, EMIR, Dodd-Frank) Knowledge of modern integrations for finance/trading platforms (IBM MQ, Kafka, XML/JSON-based integrations) An accounting background related to investment products Building a global financial super app isn’t enough. Our Revoluters are a priority, and that’s why in 2021 we launched our inaugural D&I Framework, designed to help us thrive and grow everyday. We're not just doing this because it's the right thing to do. We’re doing it because we know that seeking out diverse talent and creating an inclusive workplace is the way to create exceptional, innovative products and services for our customers. That’s why we encourage applications from people with diverse backgrounds and experiences to join this multicultural, hard-working team. Important notice for candidates: Job scams are on the rise. Please keep these guidelines in mind when applying for any open roles. Only apply through official Revolut channels. We don’t use any third-party services or platforms for our recruitment. Always double-check the emails you receive. Make sure all communications are being done through official Revolut emails, with an @revolut.com domain. We won't ask for payment or personal financial information during the hiring process. If anyone does ask you for this, it’s a scam. Report it immediately. By submitting this application, I confirm that all the information given by me in this application for employment and any additional documents attached hereto are true to the best of my knowledge and that I have not wilfully suppressed any material fact. I confirm I have disclosed if applicable any previous employment with Revolut. I accept that if any of the information given by me in this application is in any way false or incorrect, my application may be rejected, any offer of employment may be withdrawn or my employment with Revolut may be terminated summarily or I may be dismissed. By submitting this application, I agree that my personal data will be processed in accordance with Revolut's <a class=""postings-link"" href=""https://www.revolut.com/legal/data-privacy-for-candidates"">Candidate Privacy Notice"
Functional Business Analyst | Teletrabajo,Optimissa,Spain,"About the job En OPTIMISSA tenemos claro que el éxito de nuestros proyectos se debe a las personas que forman nuestro equipo. Por eso, si tienes al menos 2 años de experiencia como Functional Business Analyst, nos comprometemos a impulsar tu talento, satisfacer tus expectativas laborales y hacerte sentir como en casa. ¿Quieres construir hoy el mundo de mañana? ¡Sigue leyendo! ¿Qué buscamos? Experiencia técnica en Murex, incluyendo servicios, módulos y flexible API. Conocimientos en programación con Python, Linux y scripting. Experiencia en arquitectura de sistemas y diseño técnico, con capacidad de documentar todos los aspectos del sistema. Familiaridad con computación paralela y evaluación (TIBCO DataSynapse). Experiencia en entornos Agile y ciclo de vida de software. Valorable conocimiento de Fixed Income y Credit, productos lineales y exóticos. Conocimientos en bases de datos SQL (Murex DB) y NoSQL (MongoDB). Experiencia con AWS será un plus. ¿Cuáles serán tus funciones? Definir y analizar los requisitos de los clientes para asegurar entregables de alta calidad. Tomar responsabilidad sobre la entrega del software, garantizando alcance y calidad. Contribuir y liderar el diseño técnico, documentando la arquitectura del sistema. Colaborar estrechamente con los equipos de tecnología y otras áreas de negocio. Desarrollar nuevas soluciones para mantener las capacidades del negocio actualizadas en las clases de activos de Fixed Income y Credit. ¿Qué podemos ofrecerte? Formar parte de una gran empresa competitiva y en continuo crecimiento. Integración en un equipo de profesionales altamente cualificado, con un buen clima laboral, innovador y dinámico. Formación especializada y desarrollo profesional continuo. Beneficios sociales y plan de compensación flexible. Retribución competitiva. Modalidad 100% remoto. Si crees que eres talento, ¡apúntate! 🚀"
Banking Functional Business Analyst,Axpe Consulting,Spain,"About the job 📍 Location: Madrid 🚀 The Opportunity Do you want to lead a strategic project in one of Europe’s leading banks? We are looking for a Functional Lead Business Analyst to drive the design and implementation of a new securitisation management solution. 💻 Your Role Act as the bridge between Business and IT, ensuring solutions truly meet business needs. Lead and coordinate a multidisciplinary, international team with different seniority levels. Define functional requirements and oversee delivery to ensure compliance with quality standards. Promote Agile methodologies (Scrum/Kanban) and tools such as JIRA. ✅ What We’re Looking For 5+ years of experience as a Business Analyst. 3+ years leading diverse teams. Solid knowledge of securitisation (life cycle, impacts, both synthetic and traditional). Experience with banking financial products. Fluent in English and Spanish (spoken and written). A proactive, analytical profile with excellent communication skills. ✨ Nice to Have Experience with mobilisation products (CDS, insurance, CLOs). Familiarity with testing & QA life cycle. 🌟 What We Offer Be part of a high-visibility strategic project. Work in a dynamic, international, and agile environment. 👉 If you’re passionate about securitisation and want to lead a key project, this challenge is for you!"
Product Owner / Business Analyst – POS Inventory Operations,Senovo IT Ltd,European Union,"About the job *** Freelance Product Owner / Business Analyst – POS Inventory Operations *** 📍 Remote | Contract/Freelance 🕒 Duration: Ongoing / Project-Based 🎯 Start: ASAP Are you a seasoned Product Owner or Business Analyst with deep experience in retail inventory operations and POS systems? We're looking for a freelance professional to support a leading global retail client in driving the evolution of their back-of-house inventory workflows as part of a broader unified POS transformation. As part of a cross-functional Agile team, you will work closely with engineering, architecture, and commercial stakeholders to design, refine, and deliver high-impact solutions that improve inventory visibility, accuracy, and efficiency. Key Responsibilities Product Ownership Own and evolve the product backlog for POS back-of-house inventory operations Maintain a well-groomed backlog with clear user stories, acceptance criteria, and business value Co-lead Agile ceremonies including sprint planning, reviews, and retrospectives with the Scrum Master Business Analysis Analyze and document current-state inventory workflows Design and optimize future-state flows for a unified POS platform Collaborate across digital, tech, and commercial functions (e.g., store ops, e-commerce, retail operations) Support testing, training, and rollout of new functionalities Technical Collaboration Partner with engineering and architecture teams to ensure robust integrations with ERP, DOL, OMS, and inventory systems Ensure data accuracy and consistency across platforms, especially Kardex and inventory visibility systems Work with finance and data teams to support reconciliation and reporting Troubleshoot inventory transaction and system interface issues Your Background Required 5–7 years’ experience as a Product Owner or Business Analyst in retail, inventory, or POS environments Strong understanding of back-of-house inventory operations: stock receiving, returns, transfers, omnichannel fulfillment Hands-on experience with ERP systems (SAP, Oracle), OMS platforms, and inventory tools Familiarity with inventory-related financial reporting and reconciliation Proven ability to lead Agile processes (Jira, Confluence) and define clear, actionable user stories Excellent communication, documentation, and stakeholder management skills Comfortable working under the direction of a lead Product Owner from the client side Preferred Hands-on experience in store or warehouse environments Experience with Kardex or similar automated inventory systems Understanding of omnichannel retail models and inventory tech stack Exposure to data reporting and analysis tools Experience working with distributed, cross-functional teams across time zones 🧩 Why Join? Flexible, remote freelance opportunity Collaborate with a major international retail brand Be part of a high-impact digital transformation initiative Work with a modern, Agile product team 📧 Interested? Send your CV and a brief summary of your relevant experience. We're moving quickly, so early applications are encouraged!"
ERP Business Analyst (Valencia or Amsterdam),Mileway,"Valencia, Valencian Community, Spain","About the job We offer an opportunity you simply won’t find anywhere else. In less than five years, Mileway has grown into Europe’s leader in last mile logistics real estate, with a 550-plus team across twenty six offices in eleven countries. We’re looking for a proactive and driven ERP Business Analyst to provide support and operational assistance for our ERP environment. The right candidate will be a natural problem solver and a great collaborator, eager to share their exceptional knowledge and helpful attitude. You’ll be part of a dynamic team, working alongside colleagues from all over Europe. You will work with property managers, finance and accounting and asset management teams to help us get the most out of the application Basware and Yardi. You’ll make sure the best standards are upheld, provide support and training, and implement Mileway’s policies and procedures. You’ll be working side by side with the Product Owner, analyzing (complex) requirements from the business partners, finding solutions and implementing these solutions. Candidates based in Valencia or Amsterdam are welcome to apply; please note that relocation assistance is not available for this position. Working at Mileway We offer an opportunity you simply won’t find anywhere else. Launched in 2019, Mileway has rapidly grown into Europe’s leader in last-mile logistics real estate, with a team of over 550 across more than twenty offices in 11 countries. From the start, Mileway set out to be a different kind of real estate company, with a cloud-based IT infrastructure and a team that combines local expertise with the pooled strengths of a pan-European presence. Our culture is fast-paced and highly international, with team members from more than 50 countries, bringing diverse perspectives and a “can-do” attitude to everything we do. While we have already achieved a lot, we’re only just getting started – our purpose is to be the most customer- and climate-focused last-mile real estate company in Europe, creating space for businesses to grow sustainably. To get there, we live by our values: Drive, Trust, Grow, Together. At Mileway, we believe company growth comes from supporting the growth of our combined capabilities. That’s why we offer an in-house learning & development program where personal, professional, and business development go hand in hand, helping you carve out your own unique career path. You’ll be based at our Valencia office. While we embrace a flexible approach to work, our policy requires working from the office three days a week. To support this, we provide a state-of-the-art technology package to keep you connected at all times. What You’ll Do Collaborte with stakeholders from Finance, Procurement, Treasury and Construction Management. Prioritise, refine, and split user stories in Jira, remove impediments, and guarantee each story meets the Definition of Ready/Done. Run elicitation sessions, capture business rules, model processes/data, and produce clear acceptance criteria that mirror stakeholder expectations. Provide day-to-day answers on requirements and business rules, coordinating smoothly between stakeholders and the Scrum team. Maintain a living traceability matrix, map dependencies, and perform impact assessments whenever scope or design changes. What You’ll Bring At least 3-5 years of experience working with ERP process areas (P2P, O2C, R2R). A bachelor’s degree or equivalent experience in Business Administration, Information Systems, Engineering, or a related field / related experience. Experience working with Finance, Treasury, Procurement and/or Construction Management in prior companies. Knowledge of Real Estate. We would prefer that you are fluent in the terminology and principles used in this field. Excellent communication skills. You are fluent in business English, both written and spoken, and able to produce polished, professional presentations, emails, and training materials. An exceptional team attitude. You are able to work well independently, but you’re also a people person and recognize that collaboration is key. We can count on you for a professional, pragmatic, and solution-oriented approach. Your ability to manage a fast-moving environment and shifting responsibilities. You are flexible and able to manage your time against changing priorities You are a natural problem solver with strong analytical skills. Our vision is to be the number one gateway to urban communities. To get there, we live our values: Drive, Trust, Grow, Together."
Business Analyst,Webologix Ltd/ INC,European Union,"About the job Role Overview: As a Pega Lead Business Analyst, you play a pivotal role in assisting business defining their needs and accelerating technical delivery. You are responsible for the creation of user stories and making them tangible via Pega Blueprints and App Studio leveraging the Pega Constellation design system. You will work closely with cross-functional teams to ensure business alignment, drive adoption, maintaining delivery excellence, and achieving first-time-right implementations. Key Responsibilities: Collaborate with business stakeholders to gather and refine requirements. Translate business needs using Pega Blueprints, Pega App Studio and Pega's Constellation design system. Lead bi-weekly sprint demos and ensure continuous business engagement. Champion inside-out adoption strategies with business stakeholders. Ensure delivery hygiene and compliance with Rabobank’s agile, security, and quality practices. Support the development team with clear, testable user stories and acceptance criteria. Required Skills & Experience: Fluent in Dutch (spoken and written). Proven experience in Pega App Studio, BluePrint, and Constellation. Strong understanding of the Financial and Economic Crime domains. Excellent communication, presentation, and stakeholder management skills. Experience working in mixed-nationality teams and navigating cultural dynamics. Growth mindset, resilience, and a proactive attitude."
Murex Business Analyst 100% Remoto,Advoost,Spain,"About the job 🚀 We’re looking for you! Ready to take on a new challenge? This is your moment! Join our team as a We are looking for a Murex Business Analyst with experience in Murex configuration and financial product analysis. The role involves managing financial data, configuring views and reports, and resolving incidents. 🏢💻 Responsibilities: Manage P&L, sensitivities, and other financial data. Configure simulation views and dynamic reports. Insert and manage events and transactions in Murex. Resolve incidents and discrepancies in data and configurations. Configure financial products (derivatives, bonds, etc.). Maintain static and market data within Murex. Manage GOM (Operational Model) configurations. Knowledge of the MRB module (preferred). Requirements: Experience with Murex and financial products. Knowledge of report configuration and data management. Strong problem-solving skills to resolve incidents and technical issues. Knowledge of MRB (preferred). Fluent in English & Spanish. What will your experience be like with us? Collaborative and flexible environment: Join a team that thrives on collaboration and values a positive work culture. 😊 Social benefits: Enjoy meal tickets, transportation tickets, English classes, health insurance, and much more! 🏥🍽️ Growth and development: With a permanent contract, annual performance reviews, continuous training, and regular updates to your benefits based on your career growth. 📈 What’s next? You’ve read this far, so we know you’re interested 😉 Now’s the time! Apply for the position, and we’ll review your CV. If we think you're a great fit, we’ll invite you to up to two interviews (plus one with the client). We’ll discuss the details of the role and compensation at the end of the process, but first, we want to get to know you and understand what you bring to the table! 💬 Ready to join us? We’re excited to meet you! 🙌"
"Business Process Architect, SAP S/4HANA Manufacturing",M&GT Consulting,Spain,"About the job As a Business Process Architect, you will be responsible for analyzing and designing new business processes to create documentation that guides the implementation of new processes and technologies. You will partner with the business to define product requirements and use cases to meet process and functional requirements. Additionally, you will participate in user and task analysis to represent business needs. You are expected to be a subject matter expert, collaborate and manage the team to perform effectively. You will be responsible for team decisions, engage with multiple teams, and contribute to key decisions while providing solutions to problems for your immediate team and across multiple teams. Expert proficiency in SAP S/4HANA Manufacturing is required. Advanced proficiency in Business Process Design, Delivery Management, and Expert proficiency in System Integration Testing is recommended. Facilitate workshops to gather requirements and ensure alignment among stakeholders. Develop comprehensive documentation that clearly outlines business processes and system functionalities. Lead cross-functional teams in the implementation of new technologies and processes. Continuously assess and improve existing business processes to enhance efficiency and effectiveness. Provide training and support to team members and stakeholders to ensure successful adoption of new processes. English required MGT Consulting es una Consultora Tecnológica y de Negocio con un fuerte bagaje profesional y especialización en sectores como la Banca, las Telecomunicaciones o la Industria. Somos una empresa joven y comprometida con la innovación y los cambios, por lo que apostamos fuerte por los nuevos retos de la tecnología: Big Data, Cloud, Desarrollo Digital o Movilidad. Trabajamos con los clientes más importantes de estos sectores, ofreciendo proyectos acordes a tu formación, experiencia y motivaciones profesionales. Ofrecemos: Incorporación a la plantilla de MGT Consulting. Formación y seguimiento personalizado para tu desarrollo profesional (mentor). Participación en proyectos de tecnologías destacables en el sector. Salario acorde a la experiencia aportada Responsable del Tratamiento: Management & Global Technologies S.L Finalidad: Participar en los procesos de selección de personal del responsable del tratamiento Legitimación: Aplicación a solicitud del candidato, de medidas precontractuales o la intención de concluir el contrato de trabajo (Art. 6.1.b Rgpd) Destinatarios: Empresas en las que prestará sus servicios Ejercicio de Derechos: Tiene derecho a acceder, rectificar y suprimir sus datos, así como otros derechos que podrá consultar en nuestra política de privacidad. Puede ejercer sus derechos a través de la dirección de email Información Adicional: Puede consultar la información adicional sobre nuestra política de protección de datos en esta dirección web https://www.mgt-consulting.com/politica-de-privacidad"
Revenue Business Analyst (Remote),iubenda,"Valencia, Valencian Community, Spain","About the job iubenda is a legal-tech scale-up founded in 2011, now trusted by over 110K clients in the EU, the US, and 100+ more Countries. We are leaders in our industry and operate on a global scale developing and releasing innovative tech solutions. Our mission is to provide our clients with everything their business needs - to be compliant with legal, local, and regional requirements; so that they can focus on their core product. Recently, we have undertaken a new thrilling adventure, joining forces with team.blue (a worldwide leader in digital enablement). If you're excited to work at a company in a scaling-up environment providing SaaS solutions to ~1M users - and equally important - to join a team of friendly people with a culture based on continuous learning, transparency, and collaboration. Then, you're looking at the right place! Your mission We’re seeking a highly analytical and business-savvy Revenue Business Analyst to join our Growth Operations team. In this role, you’ll be the go-to person for uncovering insights that fuel smarter decisions across Sales, Marketing, and Customer Success. Your mission will be to continuously monitor, analyze, and optimize key revenue and business KPIs, helping us maximize growth opportunities and strengthen the customer lifecycle. Reporting directly to the Director of Growth Operations, you’ll play a critical role in: - Conducting ongoing and ad-hoc analyses of sales and marketing funnels, customer acquisition, churn, retention, and expansion metrics; - Analyzing payment platform performance to identify issues and uncover opportunities for revenue lift; - Acting as the main analytical partner for Sales, Marketing, Customer Success, and Partnerships, translating complex data into clear, actionable insights; - Owning revenue-related data trends, identifying risks and growth opportunities, and translating them into practical recommendations; - Raising red flags early, diagnosing root causes, and proposing initiatives that improve conversion, retention, and overall revenue performance. Requirements - At least 5 years of experience in a Revenue Business Analyst, Business Intelligence, or other analytical-related roles, ideally in SaaS business models; - Strong experience with product and web analytics (such as Amplitude, and Google Analytics) and revenue/payment platforms (such as Braintree, and Chargebee); - Proven track record of turning complex data sets into actionable strategies that drive measurable revenue impact; - Comfortable owning the numbers, spotting patterns, and proposing initiatives that anticipate challenges and unlock growth; - Ability to simplify and clearly present complex findings to stakeholders at all levels, influencing business decisions; - Full professional proficiency in English. Location At iubenda we believe in full-remote. Accordingly, you will be completely free and entitled to work from wherever you prefer in the world. At the same time in case you prefer to work from an office, at your disposal you have our Italian (Milan and Bologna) and German (Berlin and Hamburg) offices, to allow you to follow a hybrid work model. Benefits REMOTE WORK - You can work 100% remotely or if you prefer, from one of our beautiful offices in Italy (Bologna and Milan), and Germany (Hamburg). We are used and fully structured to onboard people who prefer to work full-time remotely. TRAVEL ALLOWANCE TO VISIT A COLLEAGUE - We'll provide you with a budget so that you can spend time with your teammates based on the other side of the world; COMPANY RETREATS AND COWORKING GATHERINGS - Once a year, we get together in amazing destinations to work, bond, and enjoy team-building activities. We offer fully paid week-long gatherings to places like Venice, Sicily, and the Dolomites. LEARNING BUDGET - We'll sponsor your professional growth by providing a budget for certifications, events, courses, and books; WORK EQUIPMENT - We'll provide an equipment allowance so that you can perform at your best; BRIGHT & COLLABORATIVE WORK ENVIRONMENT - You will be part of a multicultural team of talented and experienced colleagues. Along with that, you will find a team spirit, which you would rarely find elsewhere! Please send your CV in English. Want to know more about iubenda? Check us out at: iubenda.com | LinkedIn | Facebook |Twitter Privacy By applying, you hereby declare that you have read and understood our privacy policy (https://www.iubenda.com/privacy-policy/96274994)."
Business Analyst for Sailpoint rollout,ALTEN Delivery Centre Spain,Spain,"About the job Are you looking for the next challenge in your career? Would you like to be part of an exciting highly qualified team of professionals in an innovative and dynamic work environment working on challenging, international projects? We are currently looking for an Business Analyst for Sailpoint rollout to complete a our current team, you will be part of an international team with one of the biggest multinational engineering and IT consultancies in the world. Join international division and work with some of the most talented engineers and technicians from all over the world. Your benefits: Competitive Salary. Long-term secure contract. International projects with top technologies. Remote work with a flexible schedule. Become a part of a highly-qualified team of professionals. Travel abroad with your project. Specialized training and continuous professional development. Social benefits and flexible compensation plan Responsabilities: Work with (mostly internal) customers to prepare migration of existing identity and account management processes onto our Sailpoint solution analyze as-is processes and draft to-be processes (in line with existing functional frameworks we are building) Gather and formalize requirements and help the Solution Architect to translate them into solution design Identify gaps and cooperate with the Solution Architect on designing changes to close them gather and analyze user data from as-is systems to crosscheck against the requirements Organize and run workshops with customers Prepare functional test cases based on the requirements Experiencie: Significant previous business analysis experience, ideally in the identity and account management domain Knowledge of identity and account management processes and practices in big companies, awareness of SOX and other compliancy impacts on IAM design Experience in working with development teams (architects, developers) Plus: experience with business analysis from implementation projects in multi-national corporate environments Technical and methodical skills sought: Business analysis methods, process mapping and modeling Methods for visualising processes (BPMN, ER diagrams, flowcharts) Basic tools for data manipulation and analysis (MS Excel, relational DBs, Python/Pandas/R is a plus but not a must) ability to work with data from various other systems (ADs, LDAPs, bespoke APIs), analyze the data, crosscheck them against business assumptions and drive decisions ability to work in diverse multicultural environment We positively value all work or study experience abroad. All positions require a high level of English (at least B2) - please send your detailed CV in English."
AWS Business Analyst,YunoJuno,European Union,"About the job Senior Amazon AWS Business Analyst (Czech Republic or Serbia) Direct Data Solutions Platform Owner Job Summary: Help business stakeholders take ownership of their Product from Data and Technical perspectives. Key Responsibilities & Deliverables: • Support with Data governance and processes • Document, define data/technical specifications from business requirements • Recommend improvement opportunities Required Skills & Competencies: Solid understanding of: * AWS * Snowflake * BI Analytics • Experience with data governance or architecture • Excellent communication/stakeholder management skills Start date: 1st September Duration: until the end of December 2025 Location: Czech Republic or Serbia (fully remote within these locations)"
Business Analyst/Product Owner. Healthcare. Clinical data,Trinetix,"Valencia, Valencian Community, Spain","About the job Product Owner/ Sr. Business Analyst Platform Engineering & Clinical data, Trial data, clinical trials Phase 1-3 We are looking for a skilled and proactive Product owner to support and lead a team of Engineers delivering scalable, cloud-native solutions in the Healthcare domain. This role is focused on projects involving clinical trial data, requiring a deep understanding of Clinical trials (Phase 1-3) workflows, data standards, and compliance. The ideal candidate will have experience working with modern clinical platforms, cell therapy context including patient journey mapping, chain of identity/custody, and TRiSP processes; and the ability to bridge business needs with technical execution. Plus, will lead the product lifecycle and prioritization for the orchestration system and similar clinical trial and therapeutics systems. He will act as the bridge between stakeholders, engineering, QA, and end-users (clinicians, coordinators). Responsible for value delivery aligned with cell therapy , drug development and testing , audit reporting, clinical data reporting workflows. Requirements 7+ years of experience as a Business Analyst or Product Owner working with healthcare clinical data. Strong domain expertise in clinician-side and trials side processes. Understanding of HIPAA and best practices for managing PHI/PII in healthcare data environments. Familiarity with FHIR, HL7, and healthcare data integration standards. Experience developing detailed requirements documentation, data dictionaries, and system/process diagrams. Nice-to-haves Hands-on experience with data validation and profiling for large-scale claims datasets. Exposure to GCP , AWS, Azure, or and their native data services. Familiarity with both trials and clinical data models and their integration Experience with BI/reporting tools such as Power BI, Looker, or Tableau. Bachelor's or Master's degree in Healthcare Informatics, Information Systems, or a related field. Core Responsibilities Act as a liaison between business stakeholders and the Data Engineering team, translating complex clinical data requirements into actionable development tasks. Lead discovery and requirements workshops focused on operations, data intake, chain of custody and other related processes. Document end-to-end data flows, business logic, data mapping, and acceptance criteria for ingestion, transformation, and reporting of trial related data. Own and maintain the product backlog, grooming epics and user stories. Prioritize features based on patient journey insights and commercial scalability. Engage with cross-functional stakeholders (clinical ops, QA, regulatory, sites). Drive agile ceremonies: sprint planning, reviews, retrospectives. Translate regulatory and CoI/CoC needs into technical requirements. Align product vision with roadmap and commercialization/ Research goals. Define success KPIs (e.g., scheduling efficiency, alert accuracy). Oversee user research, prototyping, and usability assessments. Ensure integration with EMR, LIMS, EDC, and drug manufacturing , supply chain systems. Track product progress and adjust roadmap based on feedback and pilots. Design role-based access control and user provisioning workflows. Implement audit trail monitoring and exception logging. Review and enforce HIPAA, GDPR, and 21 CFR Part 11 requirements. Conduct security risk assessments and pen testing coordination. Soft Skills Excellent communication skills, both written and verbal, with the ability to work across business and technical teams. Strong problem-solving skills and attention to data accuracy. Self-starter with the ability to lead initiatives with minimal oversight. Passion for improving healthcare operations through better data and technology. Why Join Us? Influence data-driven decision making in healthcare with real-world impact. Work on modern cloud platforms (Google Cloud, Databricks/Snowflake, AWS, etc.). Join a team of high-performing engineers and healthcare data experts. Thrive in a flexible, collaborative, and mission-driven environment. What We Offer Continuous learning and career growth opportunities Professional training and English/Spanish language classes Comprehensive medical insurance Mental health support Specialized benefits program with compensation for fitness activities, hobbies, pet care, and more Flexible working hours Inclusive and supportive culture About Us Established in 2011, Trinetix is a dynamic tech service provider supporting enterprise clients around the world. Headquartered in Nashville, Tennessee, we have a global team of over 1,000 professionals and delivery centers across Europe, the United States, and Argentina. We partner with leading global brands, delivering innovative digital solutions across Fintech, Professional Services, Logistics, Healthcare, and Agriculture. Our operations are driven by a strong business vision, a people-first culture, and a commitment to responsible growth. We actively give back to the community through various CSR activities and adhere to international principles for sustainable development and business ethics. To learn more about how we collect, process, and store your personal data, please review our Privacy Notice: https://www.trinetix.com/corporate-policies/privacy-notice"
Business Analyst CDP - 100% Remoto (Imprescindible residir en España),Capitole,Spain,"About the job 🚀 Sobre nosotros En Capitole Consulting seguimos creciendo, y queremos hacerlo contigo. Buscamos un/a Business Analyst para liderar la incorporación de una Plataforma de Datos de Clientes (CDP), clave para lograr una visión unificada del cliente y habilitar casos de uso de fidelización y micromerchandising en tienda. Serás parte de un proyecto estratégico que cubre el ciclo completo de desarrollo de producto en los dominios de Cliente, Fidelización y Retail. 🎯 Responsabilidades Diseñar y desarrollar canalizaciones de datos que integren múltiples puntos de contacto con el cliente. Definir y establecer procesos de gobernanza y calidad de datos. Traducir las necesidades de negocio en requisitos funcionales y no funcionales claros. Colaborar con Marketing, Producto, IT y Operaciones Retail para asegurar la adopción y escalabilidad de la plataforma. Apoyar a los equipos de producto en la definición de requisitos alineados con los objetivos estratégicos. Habilitar casos de uso para interacción con clientes, programas de fidelización y personalización en tienda. Validar y dar seguimiento a las soluciones implementadas, evaluando su impacto real en negocio. ✅ Requisitos Experiencia analizando, documentando y optimizando procesos de negocio. Capacidad de recopilar y priorizar requisitos junto a stakeholders. Habilidad para facilitar la comunicación entre equipos de negocio y técnicos. Conocimiento de estrategia organizacional y alineación de procesos e información. Inglés y Español fluido (oral y escrito). (B2-C1) Francés (deseable). 💎 Qué ofrecemos Formación a medida: 1.200 € anuales en formación (certificaciones, eventos, libros…). Teletrabajo 100% con flexibilidad horaria para conciliar. Seguro médico privado completo. Retribución flexible (tickets restaurante, transporte, guardería). Acceso a Andjoy (Gymforless) y descuentos en grandes marcas (Club Capitole). Team buildings cada dos meses (fiesta de verano, cena de Navidad, etc.). Equipo de fútbol patrocinado por Capitole. Comunidades tecnológicas internas para aprender y compartir conocimiento. Y lo mejor: ¡un equipazo con el que disfrutar del camino! 👉 Conócenos mejor en: Capitole Consulting 👉 Mira lo que opinan de nosotros en Glassdoor 📩 ¿Te sumas? Envíanos tu perfil y descubre cómo podemos crecer juntos. El empleado/a se adherirá a las políticas de seguridad de la información: - Tendrá acceso a la información confidencial relativa a Capitole y al proyecto en el que trabaja. - Tendrá que cumplir las políticas de seguridad y las políticas internas de la empresa y cliente. - Tendrá que firmar un NDA."
