title,company,location,description
Chargé de projet,Avantis Coopérative,"Cuart de les Valls, Valencian Community, Spain","About the job Administration Sainte-Marie, Québec Temps plein Postule ici! Numéro de référence : 753 Les projets, c’est ton champ de compétence ? Tu transformes les idées en actions concrètes? Tel un chef d’orchestre, tu sais harmoniser les talents, les technologies et les ambitions pour faire vibrer chaque initiative au rythme de l’innovation. Tu veux être au cœur de projets porteurs qui façonnent l’avenir d’une coopérative d’envergure? De l’optimisation des processus à l’intégration de solutions numériques, en passant par le développement d’applications et les projets de construction, tu es le moteur du changement. Ton leadership, ta créativité et ta rigueur propulsent les équipes vers des résultats durables et alignés sur la vision stratégique. Viens laisser ton empreinte dans notre champ, au sein de notre équipe corpo ! Postule dès maintenant ! Ton champ d’expertise Tu as piloté des projets pendant au moins trois ans ? Ça te permettra de récolter ce poste. Une formation en gestion de projet sera un atout. Ton champ de responsabilités En Tant Que Chargé(e) De Projet Tu guides les équipes internes dans l’analyse des besoins, identifies des opportunités d’optimisation et proposes des solutions créatives qui répondent aux ambitions de l’organisation. Tu planifies, organises et supervises des projets, incluant l’amélioration des processus d’affaires, le développement d’outils numériques, l’intégration de logiciels, les projets de construction et des initiatives d’innovation visionnaires. Tu élabores des plans de projet précis, intégrant échéanciers, budgets, ressources humaines et matérielles, tout en assurant un suivi rigoureux pour garantir leur succès. Tu collabores étroitement avec les équipes internes, les fournisseurs et partenaires pour aligner les attentes, favoriser une communication fluide et maximiser la satisfaction tout au long du projet. Tu coordonnes des équipes multidisciplinaires, favorisant la synergie et l’atteinte des objectifs, tout en amplifiant l’impact des projets grâce à ton leadership. Tu produis des rapports d’avancement clairs, identifies les risques potentiels et mets en œuvre des solutions proactives pour maintenir les projets sur la bonne voie. Tu participes à l’évaluation post-projet afin d’améliorer les pratiques de gestion et de contribuer à l’excellence organisationnelle. Un terrain fertile aux nombreux avantages Activités de mobilisation Allocation pour cellulaire Alternance entre présentiel et télétravail Assurances collectives avec participation financière de l’employeur Comité santé mieux-être Congés personnels et maladie Ententes corporatives (cellulaire, spa, hôtel, gym) Formations complètes et rémunérées Possibilités d'avancement Programme d'aide aux employés Programme de reconnaissance Rabais coéquipiers en succursales Avantis Régime de retraite Régime d’investissement coopératif Rémunération variable Service de télémédecine 24/7 pour toi et ta famille Ta seconde famille Viens grandir au sein de la grande famille Avantis Coopérative. C’est un milieu de choix pour cultiver ton champ d'appartenance à une équipe unie et solidaire, où l'entraide et la bienveillance font pousser les projets communs. Avantis Coopérative, c’est une famille plus de 1 200 coéquipiers passionnés œuvrant dans plus de 90 places d’affaires, opérées sous différentes bannières telles que Sollio Agriculture, BMR, New Holland et Sonic. Cultive avec nous l’esprit coop Tu travailles pour les familles, les producteurs agricoles et les entrepreneurs de ta région. Tu contribues à redonner à la communauté. Tu es le(la) coéquipier(ère) d’une grande famille qui prône les valeurs d’esprit de famille, d’intégrité, d’audace et d’engagement. On t’attend avec impatience ! Postule ici! Recommande-nous un coéquipier La famille Avantis, par ses valeurs et ses gestes, désire contribuer à faire de notre coopérative une référence inspirante, un milieu de travail rassembleur et inclusif où chacun, peu importe sa différence, peut grandir et s’épanouir à son plein potentiel!"
Logistic Automation Project Manager,Power Electronics,"Liria, Valencian Community, Spain","About the job Descripción del puesto: ¿Cómo sería tu día a día? Diseñar e implementar soluciones de automatización logística interna, incluyendo AGVs, sistemas de transporte automático, almacenes verticales y sistemas de picking robotizado. Liderar proyectos de automatización de principio a fin, incluyendo análisis de viabilidad, definición de requerimientos, selección de proveedores, planificación, ejecución y validación. Colaborar con los departamentos de Logística, Producción, IT y Mantenimiento para asegurar la integración de los sistemas automáticos con los procesos existentes y los sistemas ERP/MES. Supervisar la instalación, configuración y puesta en marcha de los sistemas automáticos, asegurando el cumplimiento de los estándares técnicos, de seguridad y de calidad. Gestionar la documentación técnica de los proyectos, incluyendo planos, especificaciones funcionales, cronogramas, manuales de operación y protocolos de validación. Realizar análisis de datos logísticos y de rendimiento de los sistemas automáticos, proponiendo mejoras continuas basadas en KPIs operativos. Coordinar con proveedores tecnológicos y empresas integradoras, asegurando el cumplimiento de plazos, costes y especificaciones técnicas. Formar y dar soporte técnico a los equipos de logística y mantenimiento, garantizando el correcto uso y mantenimiento de los sistemas automatizados. Gestión del tiempo y asistencia de toda la plantilla bajo su responsabilidad, gestionando y liderando y desarrollo del talento interno, sirviéndose de los procesos de recursos humanos para ello. Descripción del perfil: ¿Qué esperamos de ti? Grado en Ingeniería Industrial, Mecatrónica, Automatización o similar. Formación en Logística, Gestión de Proyectos (PMI, PRINCE2) o Industria 4.0 (deseable). Mínimo 5 años de experiencia en entornos industriales, con al menos 3 en proyectos de automatización logística. Experiencia en implantación de AGVs, transportadores automáticos, almacenes automáticos o similares. Conocimiento de procesos logísticos internos en entornos de fabricación. Experiencia en gestión de proyectos técnicos multidisciplinares. Ofrecemos: ¿Cuál es nuestro propósito? Contribuir al desarrollo de la tecnología para generar energía limpia que ayude al medio ambiente guiados por nuestros valores de Excelencia, Innovación, Flexibilidad y Sostenibilidad. ¿Qué nos hace especiales? Contrato indefinido. Horario flexible. Comedor subvencionado. Servicio de autobús gratuito de Valencia al Campus PE. Gimnasio propio en las instalaciones. Parking de Cargadores. Apostamos por la Formación a través de nuestro departamento de Universidad Corporativa. Welcome to PE Generation! En Power Electronics valoramos a las personas por su aportación de valor profesional formando parte de nuestra cultura empresarial los principios de Integridad, Igualdad, Transparencia y Compromiso cívico. Power Electronics está comprometida con la igualdad de oportunidades en todos los ámbitos y especialmente, en el acceso al empleo y desarrollo profesional, sin discriminar por razón de sexo, estado civil, edad, condición social, religión o convicciones, orientación e identidad sexual, expresión de género, características sexuales, así como por razón de la lengua."
Salesforce Project Manager,dentsu,"Alicante, Valencian Community, Spain","About the job Omega CRM is a Merkle & Dentsu company, leader in development of Customer Experience services, with +20 years of experience in the use of Technology applied to Marketing and providing a unique Customer Relationship with mainly focus on Innovation is looking for a Project Manager. Main duties: Provide support in the pre-sales tasks of assigned accounts: solution design, estimation, planning, and assumptions. Share with the project team the client's vision, objectives, and expectations. Assign and supervise team tasks, managing assignments, vacations, and absences during the project. Manage project progress to ensure deadlines, scope, and budget are met. Facilitate change requests to ensure all parties are informed of schedule and budget impacts. Provide visibility of project progress to the client and Customer Success Manager (CSM). Lead follow-up meetings and steering committees. Alert operations management of potential deviations. Establish communication and risk mitigation plans. Monitor all incoming and outgoing project documentation. Ensure project deliverables adhere to quality standards. Lead project demos for the client. Lead the resolution of issues arising from project implementation. Lead the relationship and pursue customer satisfaction regarding the project. Ensure project objectives are met. Evaluate the project afterward and identify successful and unsuccessful project elements. Responsible for sending customer satisfaction surveys regarding the project. Identify potential Up & Cross-Selling opportunities for the account. Lead team retrospectives and identify potential internal improvements. Participate in the development, training, and supervision of the assigned team, providing guidance to improve their skills. Experience needed: +5 years of experience in PM roles. +3 years participating in end-to-end CRM implementation processes. Experience working with agile methodologies (SCRUM, Jira, etc.). Medium – high level of English. WHAT DO WE OFFER Permanent contract. Flexible Schedule. We make it easy. Balance your professional and personal life. Certifications plan. Improve your skills and get the official certificate from our main partners. Home Office. You decide and we support you. Flexible retribution (public transport ticket, Ticket restaurtant, …). Health insurance. OMEGA in action. Our commitment to a better society is not just an intention Professional development: Evolve, grow and get where you want to go. About us Omega CRM, a Merkle Company, is a global digital company specialising in accelerating the Business Experience (BX) of our clients through customer-centric solutions, technology, and data – all enhanced by AI. Together with Merkle, we form the largest Customer Experience Management (CXM) agency in Spain, and as part of the dentsu group, we offer end-to-end solutions that integrate media, creativity, content, technology, and strategy to deliver real business impact. With over 23 years of experience, a team of 580+ professionals from 24 nationalities, and 2,500+ certifications, Omega CRM is a recognised leader in the Salesforce ecosystem in Spain. We operate across key industries including Retail, Healthcare, Pharma, Real Estate, Education, and Non-Profit, delivering omnichannel experiences in Customer Service, eCommerce, Marketing, and Analytics. Client satisfaction is at our core (rating: 4.9/5), and we’ve been recognised with awards such as Salesforce Partner of the Year FY23 and Most Innovative Project (Iberia). At Omega CRM, we believe in growth through people – guided by our values: #Talent, #Flexibility, #Commitment, and #Innovation. We grow #Together."
PROJECT MANAGER SALESFORCE,Aquaservice - Viva Aqua Service Spain S.A.,"Paterna, Valencian Community, Spain","About the job En Aquaservice seguimos creciendo y apostando por el talento. Para Ello, Estamos Buscando Un/a Un Project Manager Para Salesforce Que Estará Ubicado/a En Nuestra Delegación De Paterna (valencia) Donde Sus Principales Funciones Serán Participar en proyectos de Salesforce Service/Sales, tanto proyectos grandes afectando a varias sociedades y países como evolutivo y correctivo. Diseñar y colaborar en el diseño del proyecto con otras áreas de la empresa Interiorizar los objetivos y finalidades del proyecto. Realizar el seguimiento de su ejecución. Toma decisiones sobre acciones y actividades. Testeo y formación a usuarios finales Dar soporte técnico al equipo de proyecto y consultoría interna. Requisitos Experiencia en toma de requerimientos, análisis funcional, parametrización, gestión de incidencias. Experiencia en proyectos con arquitecturas Salesforce/Mulesoft/SAP e integración con canales digitales. Conocimientos funcionales y técnicos avanzados de Salesforce Service/Sales. Valorable conocimiento de integraciones con Contact Center Cloud, preferiblemente Talkdesk o Genesys. Formación específica y certificaciones Salesforce. Se ofrece Jornada completa de lunes a jueves en horario de 8.15h a 17.30h y viernes de 8h a 15h. El trabajo será en formato híbrido realizando 3 días presenciales y 2 de teletrabajo a la semana. Desarrollo profesional en uno de los mejores y más completos equipos de Recursos Humanos. Importantes beneficios sociales: cheque guardería, descuento en seguro médico y fisioterapia, sesiones de psicología online gratuita para todos los empleados, además ¡te invitamos a una fruta y café al día!"
PROJECT MANAGER PARA SERVICIO DE MANTENIMIENTO EN CA9O (VALENCIA),Germanía: Instalaciones y Servicios,"Valencia, Valencian Community, Spain","About the job ¿Te gustaría formar parte de una empresa consolidada en el sector de las instalaciones y en plena expansión? ¿Eres una persona comprometida y con ilusión por afrontar nuevos retos? Si es así, ¡esto te interesa! Germanía es una empresa con una trayectoria de 25 años de experiencia, referente en el sector de las instalaciones y el mantenimiento de las mismas. Seleccionamos un/a PROJECT MANAGER CON EXPERIENCIA para la gestión integral del contrato de mantenimiento de la Ciudad Administrativa 9 de Octubre (CA9O) en Valencia. Tareas Realizará, entre otras, las siguientes funciones: Gestión del cumplimiento del Plan Integral de Mantenimiento Preventivo y Técnico Legal según lo estipulado en contrato y normativas vigentes. Gestión de los recursos humanos necesarios para el cumplimiento de objetivos. Gestión de subcontratas. Gestión de compras, en colaboración con Departamento de Compras. Gestión de stock de repuestos necesarios para el cumplimiento de plazos de entrega contractuales. Realización de presupuestos relacionados con el mantenimiento correctivo así como nuevas instalaciones que soliciten los clientes (mantenimiento modificativo). Control de costes de los expedientes de mantenimiento. Propuestas de mejora en las instalaciones mantenidas (adaptación a nueva reglamentación, obsolescencia de instalaciones, mejoras en eficiencia energética etc). Realización de informes de mantenimiento, según alcance establecido en contrato. Velar por el cumplimiento de los diferentes procedimientos de calidad de la empresa. Interlocución con el cliente. Apoyo al Departamento de Estudios en ofertas de mantenimiento y licitaciones. Requisitos Requisitos: Ingeniero Técnico Industrial, de preferencia con especialidad Construcción e Instalaciones. Formación en PRL, mínimo curso básico 60h. Experiencia mínima de 3 años en puestos similares. Conocimiento de Normativa relativa al mantenimiento de Instalaciones. Manejo de instrumentación necesaria para la revisiones técnico-legales, mediciones de parámetros eléctricos. Interpretación de esquemas eléctrico de fuerza y maniobra. Conocimientos y experiencia en gestión de ejecución de instalaciones de todo tipo, a nivel residencial, terciario e industrial. Conocimiento en aplicaciones GMAO. Conocimientos en sistemas Scada en régimen de conducción. Capacidad de trabajo en equipo y de trato con el cliente. Liderazgo para gestionar el personal del departamento. Experiencia en redacción ofertas y licitaciones de mantenimiento en Sector Público. Carnet de conducir. Beneficios Ofrecemos: Contrato indefinido. Jornada completa. Salario a convenir. Teléfono de empresa. Buen ambiente de trabajo."
PROJECT MANAGER SAT,Muñoz Bosch Grupo Empresarial,"Museros, Valencian Community, Spain","About the job DESCRIPCIÓN DEL PUESTO Buscamos Jefe de técnicos de cocinas industriales, rol clave para garantizar un servicio de primer nivel a nuestros clientes y optimizar el rendimiento del equipo técnico. Tu misión principal sería garantizar la excelencia en la atención y soporte técnico, liderando un equipo de técnicos que realice un servicio rápido, eficiente y de calidad. Esto incluye la supervisión de instalaciones, mantenimientos y reparaciones, optimizar los procesos de trabajo y contribuir al crecimiento y reputación de la empresa. FUNCIONES, TAREAS Y RESPONSABILIDADES Liderar y coordinar al equipo de técnicos y montadores. Supervisar la calidad de las intervenciones, técnicas, detectando y ejecutando mejoras en el servicio. Coordinar la programación de intervenciones técnicas y asegurarse de que se cumplan los plazos establecidos. Garantizar la resolución oportuna de las incidencias reportadas por los clientes. Controlar el inventario de herramientas y repuestos, asegurando su disponibilidad y buen estado. PERFÍL IDEAL Mínimo 5 años de experiencia en servicio técnico de equipos profesionales, con al menos 2 años en un rol de liderazgo, en cocinas industriales o sectores técnicos afines. Conocimientos avanzados de electrodomésticos de cocina industrial y capacidad para diagnosticar y reparar fallos técnicos. Capacidad multitarea, de priorización y de adaptación a los cambios. Habilidades de comunicación y capacidad para trabajar en equipo. Habilidades de dirección. Título técnico en Electrónica, Mecánica o campos relacionados con el sector. Flexibilidad para trabajar en horarios variables. BENEFICIOS Remuneración acorde a la responsabilidad. Oportunidades de desarrollo profesional en una empresa en expansión. Disponibilidad de herramientas digitales. Disponibilidad de formación en tecnologías de cocinas industriales. Cobertura de kilometraje, dietas..."
Service Delivery Manager,Omada,"Alicante, Valencian Community, Spain","About the job Join Omada as a Service Delivery Manager – Drive Excellence in Identity & Access Management! Omada is on a fast track to becoming a global leader in Identity and Access Management (IAM). Our recognition as a Leader in the Gartner Magic Quadrant is a testament to our innovation and excellence. To maintain and elevate our high standards, we are seeking a Service Delivery Manager (SDM) to play a pivotal role in ensuring top-tier customer experience and seamless service delivery. As a Service Delivery Manager, you will oversee customers in the Omada Customer Lifecycle, ensuring the effective management of our Omada Identity Cloud customers. You will be a part of a dynamic team, manage work scheduling, and be responsible for customer retention. Additionally, you will oversee our Service Catalog, ensuring the timely resolution of service requests and incidents. The SDM also manages the Omada Service Catalog and is accountable for the delivery of Service Requests as well as the resolution of Incidents. Key Responsibilities Drive customer satisfaction and retention by delivering best-in-class service. Ensure adherence to committed SLAs/OLAs for Omada Identity Cloud and On-Premise customers and partners. Define, execute, and continuously improve the Service Catalog. Manage the seamless handover from implementation to operations. Lead the Global Knowledge Escalation Process. Facilitate internal and external service communications. Lead the Change Management Board. Provide data-driven reporting to customers. Performance Indicators Incident and Problem Resolution Time Compliance with Omada’s Information Security Management System (ISMS). High customer satisfaction and retention rates. Efficient utilization of Service Delivery Center resources. Consistent delivery of agreed SLAs. What You Bring ITIL Intermediate certification or higher. Understanding of ISO 27001 and SOC2 quality management framework. Experience in establishing and optimizing call center and service management processes. Strong leadership, motivational, and communication skills. Fluent business-level English (Danish or German is a plus). Adaptability in a fast-paced, evolving environment. A service-oriented mindset and passion for customer success. What We Offer Competitive salary & benefits Support for your ongoing growth & development Access to LinkedIn Learning Team-building activities Great work environment More About Omada Omada is a modern technology company with a highly skilled and passionate team. We have a strong culture based around Team, which in Greek is Omada! Omada’s core values are Teamwork, Ambition, Deliver Value in everything we do, and Constant Care. We are seeking long-standing relationships with our employees as we believe in the mutual positive effects these provide. Omada offers flexible working conditions in a modern work environment, and we are an Equal Opportunity Employer. If this has caught your interest, apply now! We will interview on an ongoing basis and the position will be filled when the right candidate is found. For further information, please contact VP Service Desk & Support Henrik Jensen at henrik.jensen@omadaidentity.com. Omada is an equal opportunity employer and qualified applicants will be considered without regard to race, color, religion, creed, sex, sexual orientation, gender identity, marital status, national origin, age, veteran status, disability or any other protected class. At Omada, we are experts in cybersecurity, taking our customers by the hand, helping them to take identity and access management to the next level. We offer you the opportunity to work with passionate, competent people, experts within their field, in an informal and agile organization with a flat structure. We thrive on being challenged and everything we do is anchored in our core values of ambition, teamwork, constant care, and creating value. The Omada product is rated as one of the very best in the world by analyst firms like Gartner, Forrester, and KuppingerCole and we have a high focus on keep developing our product to meet our customers’ business requirements."
Projects & BIM Manager,Boss Digital Group,"Guardamar del Segura, Valencian Community, Spain","About the job About The Role At Brandty, we are managing the search for a Projects & BIM Manager to lead the development of exclusive residential projects, ensuring excellence in design, quality, and execution. You will be responsible for coordinating all project phases, from concept to final delivery, applying a strategic and innovative approach with a strong focus on client experience. Key Responsibilities ✅ Project management Lead the planning and execution of high-end residential projects. Assess technical, economic, and urban feasibility. Prepare and update the Project Execution Plan. ✅ Technical coordination & BIM methodology Implement and supervise BIM methodology across all project phases. Coordinate multidisciplinary models, ensure clash detection, and apply 4D/5D planning. Manage technical documentation in collaborative environments (CDE). ✅ Design supervision & technical control Validate deliverables from architects, engineers, and consultants. Ensure technical, constructive, and aesthetic quality aligned with premium standards. Select materials, construction systems, and sustainable solutions. ✅ Regulatory & administrative management Process urban, environmental, and technical permits. Identify regulatory risks and coordinate their resolution. ✅ Cost, schedule & risk control Define and monitor budgets and timelines. Detect deviations and propose corrective actions. ✅ Stakeholder management Act as a technical liaison with partners, investors, authorities, and suppliers. Drive technical, digital, and process innovations. What We Offer Permanent contract, full-time Monday to Friday. Flexible schedule: Mon-Thu: 9:00–18:00 Friday: 8:00–15:00 Summer: 8:00–15:00 (3 months). Location: Guardamar del Segura office, with travel to projects in Alicante & Murcia (40%). Requirements 🎓 Education Degree in Architecture (Technical or Superior). Master’s degree or certified training in BIM is a plus. 💼 Professional experience Proven experience in managing high-end residential projects. Strong track record in coordinating multidisciplinary teams (architecture, engineering, urban planning). Advanced knowledge of planning, design, and applicable regulations. Experience with international clients. 💻 Technical skills High level of English (minimum B2/C1). Advanced proficiency in BIM tools and architectural visualization software. Knowledge of architectural design, interior design, and sustainable solutions. Additional languages and experience in luxury residential projects are a plus. If you want to take on the challenge of leading high-end residential projects and bring your technical and BIM expertise to a growing company, we’d love to meet you! ''"
PM/SDM comunicaciones (Alicante),METRICA,"Alicante, Valencian Community, Spain","About the job En Métrica, nos encontramos en la búsqueda de un perfil de Project/Service Manager, con experiencia en entornos de comunicaciones, primero en la parte técnica y posteriormente que haya trabajado en la parte de gestión de proyectos y servicios; para incorporar en proyecto estable con contratación indefinida, en cliente bancario, en modalidad híbrida (2 días en oficina situada en Sabadell, o en Alicante). Solo valoramos candidatos con residencia en Barcelona o Alicante. Conocimientos necesarios: Data center Conocimiento generales de comunicaciones (CISCO, WAN, LAN, Balanceadores, FWs), ¿Qué podemos ofrecerte? -Contratación indefinida. -Teletrabajo. -Formación en aquellas áreas que llamen tu atención. -Retribución flexible (seguro privado, tickets restaurant, ..). ¿Buscas un nuevo proyecto, en el que poder trabajar desde casa?¡inscríbete en nuestra oferta!"
Business Operations,Imperia SCM,"Valencia, Valencian Community, Spain","About the job At Imperia, we develop and sell SaaS software to optimize supply chain planning. This includes everything from demand forecasting to purchasing and production planning. Over 100 leading clients worldwide already benefit from our solutions. In 2024, we were recognized as the 4th most promising startup in Spain. 💻 Requirements: Native Spanish and fluent professional English. Degree in Industrial Engineering, Computer Science, or similar. Proactive, ambitious mindset with a desire to grow in a dynamic environment. ➕ It’s a plus if you… Have previous experience in consulting. Know SQL databases (SQL Server, Oracle, etc.). Have worked with ERP systems or similar integrations. Have programming skills, in any language. 🎯 Your responsibilities: Project management: Lead the implementation of our SaaS solution. Ensure goals are met and clients are satisfied. Process optimization: Spot improvement opportunities in clients’ supply chains and suggest solutions. Technical setup: Integrate client data and configure the software to match their needs. 🍀 What we offer: Career growth: Clear development path with fast-track opportunities. Salary reviews every 6 months, plus flexible compensation. Job security: Full-time permanent contract. Hybrid work model: 3 days in-office, 2 days remote. Work-life balance: 23 vacation days, flexible hours, and short Fridays. Modern offices located in the Marina of Valencia. 🙌🏼 What we value: Growth mindset: Always striving to improve and exceed expectations. Accountability: Ownership of your work and a drive for excellence. Transparency: Open communication and honest feedback. Ready to join the team? We’re waiting for you! 🚀"
Operations Manager,Inversiva,"Valencia, Valencian Community, Spain","About the job ¿Te motiva liderar procesos complejos y hacer que las cosas pasen de verdad? ¿Te emociona pensar que cada vivienda que ayudamos a transformar empieza con tu trabajo? En Inversiva, las operaciones no son solo ""el backend"" de la empresa. Son el corazón de todo lo que hacemos. Desde el momento en que se firma una compra-venta de un inmueble, hasta que la reforma está terminada y entregamos una vivienda renovada... todo eso es Operations. Y es mucho más que logística. 👉 En nuestro caso, el área de Operaciones se compone de dos grandes mundos: Formalización – donde se gestiona todo lo relacionado con la parte legal, administrativa y documental del proceso de compraventa. Reformas – desde la planimetría hasta la gestión con reformistas y el seguimiento de obras. Como Manager de Operations, serás el corazón que mantiene todo esto en marcha: 🧩 Asegurando que los procesos están bien definidos; ⚡ Que cada equipo cuenta con lo que necesita para rendir al máximo; 🤝 Y que, ante cualquier reto, hay siempre una solución clara, ágil y humana. ¿Qué nos encantaría encontrar en tí? Experiencia liderando operaciones en entornos con múltiples procesos simultáneos (idealmente real estate, reformas, construcción o inmobiliario) Visión estratégica, pero manos dispuestas a ensuciarse si hace falta 💪 Capacidad de análisis y de estructurar procesos sin perder de vista los detalles Enfoque en eficiencia, calidad y experiencia de cliente Habilidad para comunicarte con claridad y empatía con perfiles muy diversos Mentalidad proactiva, flexible y con ganas de construir algo grande 🎁 Terminamos de hacer match si te sientes identificado/a con: Proyecto en crecimiento con propósito real Formato híbrido (3 días desde casa 🧘 y 2 en nuestras oficinas en Valencia) Muchísimo impacto en la experiencia de quienes hacen crecer su patrimonio con nosotros 🏠✨"
IT Business Analyst,ERNI,"Valencia, Valencian Community, Spain","About the job Do you want to work for an International Service Delivery Center in Valencia as a Business Analyst? ERNI is building a global platform based on a Swiss mindset and adapted to the needs of local customers and works typically for headquarters of national & international market champions in defined Countries (CH, DE, US, SG, …) and in selected domains (MedTech, Industry, Finance, Transportation). We are looking for a Senior Business Analyst / Requirements Engineer to join a multinational and distributed agile team delivering modern web solutions for an international insurance company. You will work closely with developers, UX designers, and functional stakeholders to lead the requirements lifecycle and contribute to the success of complex digital products. Why join ERNI? 👌perks And Benefits Permanent contract: there is always a project for you to keep working with us Free languages courses: learn German and Spanish or improve your English skills Private medical insurance: private medical insurance for you and a 100% salary coverage on sickness leave Flexible compensation: dedicate part of your gross salary to different options: transportation bonus, ticket restaurant, kindergarten bonus and add a family member into your own insurance plan. Gym Funding: ERNI bets on a healthy lifestyle, for that reason, we offer you special discounts on fitness facilities. Referral program: extra bonus with our “Candidate’s referral program” from 2.000€ to 6.000€ depending on the candidate seniority level; and an extra bonus, also with our “Business opportunity referral program” from 500€ to 5.000€ depending on the opportunity size and customer. Life support: to strengthen our commitment to conciliation and willingness of being close in your day-to-day life and important moments. We provide you a set of services and benefits, free of charge for, to assist you and your family in legal consultation, personal assistance, etc. Tea, coffee and fruits in the office. 🌱DEVELOPMENT & GROWTH Paid and rewarded certifications: learn new technologies to develop as a professional in areas such as: Agile, DevOps, Cloud, QA, etc. and be rewarded from 200€ to 1.400€ per certification, in addition to the paid exam. High Value Training: after a year at ERNI, you will have the opportunity to enroll on +500€ Executive courses, Masters or Postgraduates. 80% of the total amount will be covered by the company. Challenging projects: ERNI is dedicated to develop high-quality software in complex technical environments such as MedTech, Industry, Finance and Transportation. Have the chance to participate in a variety of technical challenging projects amongst passionate and skilled colleagues. Proximity and support: from the first day at ERNI, you will be guided by a Mentor and a People Development team that will make sure you have the right tools to develop and give you opportunities to grow in a project or to switch to a new one. Promotions & Recognition: from the very first day, we offer you a way to learn and develop yourself in our company. All efforts are always recognized and appreciated by your colleagues and superiors which makes feel satisfied with your own achievements. Communication: you will find transparency, honesty, and open communication all over the organization through a breakfast with our MD and a monthly session to be updated on what’s going on at ERNI. 🕛FLEXIBILITY Hybrid working model: at ERNI we believe in the importance of building strong relationships with our colleagues, projects and customers. We believe that building these relationships is much more effective when done in person. Home Office: you will receive an extra monthly compensation to cover your teleworking expenses, as well as any necessary equipment to be comfortable doing your job. Far Home Office: you can extend your holidays and work remotely from any European country or Spanish city up to 5 weeks per year. Flexible working shift*: you will enjoy a Friday intensive shift and a self-managed flexible working hours. 💃TEAM & COMMUNITY EVENTS Events: we do believe in the importance of meeting our colleagues in an informal and natural environment to build connections and foster trust so that we feel like home. Leisure events, Christmas dinner and summer party are waiting for you! Jubilee at –5 What You’ll Bring 5+ years of experience as a Business Analyst or Requirements Engineer or Product Owner in agile IT environments for digital products. Knowledge of IT project methodologies (Agile, PMI, SDLC). Strong experience in web-based projects with a frontend focus. Strong communication and analytical skills; ability to work independently and structured. Solid understanding of web technologies and modern digital platforms and CMS (preferably AEM). Experience working in mixed agile teams with developers, UX designers, and QA. Familiar with tools such as JIRA and Confluence. Fluent English (C1, written and spoken). Nice To Have Domain knowledge in insurance or financial services. Experience leading agile project implementations. Background in coordinating cross-functional teams. Experience deploying IT solutions in enterprise environments. Agile certifications. Basic knowledge of HTML5, CSS3/SASS. Basic Javascript/Typescript is a plus. What You’ll Do Lead the full requirements lifecycle: definition, validation, prioritization, testing, and acceptance. Ensure high-quality requirements based on criteria such as justification, business value, clarity, consistency, traceability, and stakeholder involvement. Translate business needs into clear and actionable user stories. Participate actively in agile ceremonies (daily stand-ups, sprint planning, reviews, retrospectives). Collaborate with multidisciplinary teams in a distributed setup. Support testing and user acceptance validation activities. About We value diversity not only in terms of gender but also nationality, background, and skills. This diversity enriches our teams and allows us to create better solutions for our clients. Every employee at ERNI has an equal opportunity to succeed. Learn more about our initiatives 🔎: Diversity and inclusion Are you still curious? Discover what it is to become part of ERNI: Careers at ERNI | Work with Us (betterask.erni) Also, If Yo Want To Know What Makes ERNI Unique Through The Eyes Of Those Who Know It Best 😎 Take a Look At This Video ERNI in One Word - YouTube WOULD YOU LIKE TO BECOME AN ERNIan? APPLY NOW! ERNI is a Swiss Software Engineering company leader in building complex, customized software solutions. It’s more than 25 years of using technology to have a positive impact on people's lives. We build digital solutions that connect the physical world (devices & connectivity) with the digital one (software solutions, connected, or consuming their data). Our teams are focused on prioritize the software lifecycle & to ensure that our code is both clean and secure. Our maturity in building high-impact software solutions approaches us whatever industry looking for quality and sophistication (e.g. Gaming, FMCG or Validation & Inspection..). Our leadership in the Health-Tech (Diagnostic Medical Devices, Pharma, Health Care and more) and in all industries around Smart Devices (Robots, Cars, 3D Printers, Machinery), in a powerful combination with the way we growth people, let us create a growing, learning and challenging set up for ERNIans."
