title,company,location,description
Business Analyst,Sollers Consulting,"Valencia, Valencian Community, Spain","About the job About Business Consulting: Continuous growth and agile way of collaboration defines our Business path. Everything we do – from requirements analysis, through testing to creating new solutions – is done with passion and high-quality assurance. With an open mind and business advisory craft at hand, our innovative teams lead our international clients to success. About our promises. We can offer 🧭 Flexible working hours and a hybrid home office model (2-3 times per week in the office) as work-life balance is crucial at Sollers 💸 A chance to be promoted twice a year 🏸 A clearly defined career path and salary forecast 🌱 Opportunities for growth with a training budget that you can use for courses, conferences. We also provide access to an online course platform and organize and co-fund language classes 🧒 An internal coach to guide you through the onboarding and further training and career opportunities and a budget to be used for your lunches together 🐕‍🦺 A chance to #domore for the planet and the community as part of Sollers Change Makers - our volunteering program 🎉 Lots of teambuilding activities, trips, hobby groups and cultural events to create a company powered by teamwork 🎮🍦 Great places to work: comfortable offices in city centers with chill zones (foosball tables, PS5, etc.) and team lunches on regular basis 🧘 🤸💊 Probably all the benefits you can think of About the role. You will: Be a part of consulting or implementation team during IT projects for financial institutions, primarily insurance companies Conduct business analysis, define functional requirements, and test developed solutions and support UATs Work closely with software developers and IT architects on a daily basis Be an active member of an Agile team, taking ownership for your topics Test yourself in various roles performing varied tasks in an international environment About the requirements. You need: At least 2 years of experience in IT projects for the financial sector, preferably insurance or bancassurance. At least a bachelor's degree, preferably in finance, business, economics, IT, or similar fields. Great command of English and Spanish language, being fully confident collaborating with native speakers (at least C1 level). Understanding agile ways of working. Proven ability to apply both intuitive and analytical reasoning to approach complex problems. To be able to work in Spain and the European Union on a full-time basis. Willingness to travel regularly. About the wishes. Nice to haves: Familiarity with insurance business processes. Experience working in fintech, consulting, implementation, or IT company, especially in the fields of insurance or bancassurance. Team leadership skills and management experience. Additional languages. While having the main office in Valencia, you want to work with our Clients abroad, traveling up to 50% of your work time."
Strategy & Operations Analyst - Becario/a (Valencia),Hello Watt,"Valencia, Valencian Community, Spain","About the job Descriptif du poste Sobre La Empresa ¿Quieres vivir en Valencia y deseas trabajar en francés y español para una empresa de la transición energética? Hello Watt es la plataforma de referencia para reducir la factura de energía y su impacto en el planeta. En Toda Francia, Europa, Hello Watt Permite a Los Particulares Recuperar El Control De Su Consumo De Energía a Través De Su App, Descargada Más De Un Millón De Veces, y De Elegir un proveedor de energía más verde y económico. Aislar su hogar y reemplazar su caldera de gas o fuel por una bomba de calor. Instalar paneles solares para convertirse en su propio productor de energía renovable. Hello Watt es, sobre todo, un gran equipo de más de 200 personas, centrado en la satisfacción de sus clientes, y decidido a acelerar la transición energética en Francia y Europa. Hello Watt acelera la transición energética haciéndola más simple, más eficiente y más accesible. Descripción Del Puesto Trabajarás en los siguientes proyectos: Estrategia y desarrollo empresarial Análisis y seguimiento de la rentabilidad del negocio español: seguimiento de los principales KPIs, control de la evolución de las ventas (calidad, volumen, productos, precios, etc.). Implicación en la expansión internacional, gestión del negocio y coordinación con Operaciones. Implicación en la gestión de las relaciones con los socios: gestión de la cartera de socios clave de Hello Watt España, gestión de las relaciones diarias y estratégicas, discusión de términos y condiciones comerciales y presupuestos asociados. Seguimiento de las noticias del mercado, inteligencia estratégica e intercambio de conocimiento interno. Dependiendo de las necesidades de Hello Watt y de tus preferencias, ¡también se te puede pedir que trabajes en otros proyectos de alto nivel! Profil recherché Excelente capacidad analítica, buen dominio de Excel Capacidad para aprender muy rápidamente Iniciativa, entusiasmo y capacidad de propuesta Autónomo/a y orientado/a a resultados Tener un conocimiento del sector de la energía y la renovación es una gran ventaja. Idiomas : español y inglés avanzados/bilingue (nativo/C2), el francés es una ventaja Nuestros Valores Impact more: ayudamos a las personas a realizar la transición energética y utilizamos la tecnología para ayudarles a controlar su consumo. Apuntamos alto para maximizar este impacto. User focused: escuchamos a nuestros clientes y nos esforzamos por sorprenderles con la calidad de nuestros servicios y productos. One caring team: velamos por el bienestar y el desarrollo de cada individuo, basando nuestras relaciones en la humildad y la honestidad. Déroulement des entretiens Primer contacto con nuestra encargada de RRHH Realización de un caso práctico Entrevista en nuestra oficina con nuestro Country Launcher Entrevista con nuestro Director de Finanzas Información práctica Fecha de inicio: Julio 2025 Tipo de contrato: Prácticas con convenio Tipo de empleo: tiempo completo Duración: 6 meses Remuneración: 800€ mensuales Lugar: Passeig Ruzafa Qui sont-ils ? Hello Watt est le spécialiste de la transition énergétique des logements. Partout En France, Hello Watt Permet Aux Particuliers De Réduire Leur Facture D’énergie Et Leur Impact Sur La Planète 🌍, En Reprenant Le Contrôle De Leur Consommation D’énergie Via L’app Hello Watt, Téléchargée Plus D’un Million De Fois, Et De Choisir un fournisseur d’énergie plus vert et moins cher ; Isoler son logement et de remplacer sa chaudière gaz ou fioul par une pompe à chaleur ; Installer des panneaux solaires pour devenir son propre producteur d’énergie renouvelable. Hello Watt, c’est surtout une belle équipe de plus de 200 personnes, centrée sur la satisfaction de ses clients, et déterminée à accélérer la transition énergétique en France et en Europe ! Hello Watt accélère la transition énergétique en la rendant plus simple, plus intelligente et plus accessible."
System Analyst,BrainRocket,"Valencia, Valencian Community, Spain","About the job BrainRocket is a global company creating end-to-end tech products for clients across Fintech, iGaming, and Marketing. Young, ambitious, and unstoppable, we've already taken Cyprus, Malta, Portugal, Poland, and Serbia by storm. Our BRO team consists of 1,300 bright minds creating innovative ideas and products. We don’t follow formats. We shape them. We build what works, launch it fast, and make sure it hits. ✅ Responsibilities: ✔️ Requirements Analysis: Collaborate with business stakeholders to gather and analyse requirements, ensuring alignment with business goals. ✔️ System Design: Develop detailed system designs, workflows, and technical specifications to meet business needs. ✔️ Collaboration: Work closely with developers, testers, and product teams to ensure successful system implementations. ✔️ Documentation: Create and maintain comprehensive documentation, including system requirements, user guides, and technical manuals. ✔️ Testing Support: Support user acceptance testing (UAT) by creating test cases, reviewing results, and facilitating issue resolution. ✅ Requirements: Technical Skills: ✔️ System Analysis: Expertise in gathering, analysing, and documenting business requirements, user stories, and functional specifications. ✔️ System Design: Strong experience in creating system architecture diagrams, workflows, and technical specifications. ✔️ Tools and Technologies: Proficiency in tools such as SQL, UML, BPMN, and requirements management systems (JIRA, Confluence, or similar). ✔️ Software Development Life Cycle (SDLC): Solid understanding of the end-to-end software development lifecycle, Agile methodologies, and related processes. Soft Skills: ✔️ Analytical Thinking: Strong ability to analyse complex business and technical problems, identify root causes, and propose effective solutions. ✔️ Communication: Excellent verbal and written communication skills to effectively collaborate with technical teams, stakeholders, and business users. ✔️ Problem-Solving: Exceptional problem-solving skills with a detail-oriented and structured approach. ✔️ Collaboration: Ability to work in cross-functional teams, bridging the gap between business and technical stakeholders. ✔️ Adaptability: Flexibility to adapt to changing project priorities, technologies, and requirements. ✅ Qualifications: ✔️ Bachelor's degree in Computer Science, Information Systems, or a related field. ✔️ A minimum of 5 years of experience as a System Analyst or in a similar role. ✔️ Proven experience in requirements gathering, system design, and process optimisation. ✔️ Proficiency in SQL, system modelling tools (UML/BPMN), and documentation tools (JIRA, Confluence, or similar). ✔️ Experience working in Agile/Scrum environments. ✔️ Excellent analytical, problem-solving, and organisational skills. ✔️ Strong communication and collaboration abilities to work effectively with technical and business teams. ✅ We offer excellent benefits, including but not limited to: 🧑🏻 💻Learning and development opportunities and interesting, challenging tasks; ✈️ Relocation package (tickets, staying in a hotel for 2 weeks); 📚 Opportunity to develop language skills and partial compensation for the cost of language classes; 🎁 Birthday celebration present; 🏝 Time for proper rest and 22 working days of Annual Vacation. Join BrainRocket and rock with us! 🚀"
LLP - Operations Excellence Manager,DHL Supply Chain,"Valencia, Valencian Community, Spain","About the job Be An Essential Part Of Everyday Life DHL Supply Chain is the world’s leading contract logistics provider that combines value-added and management services with fulfillment and distribution. At DHL Supply Chain we are committed to looking after tomorrow & today with our Environment, Social, and Governance (ESG) strategy. So what's it like to work for DHL Supply Chain? At DHL we’re proud of our international reach as it brings together people with a wide range of skills, experiences, cultures, and viewpoints. We see the diversity of our employees as a genuine strength and we’re proud of our supportive work environment where employees are given the tools and training they need to learn, grow and succeed. We are offering an exciting opportunity for the position of Operations Excellence Regional Manager. In this position you will play a crucial role to support our vision of becoming a Great place to work for all. Position located in Valencia Center of Excellence. Visit us for further info: https://dhlinsights.dhlsupplychain.dhl.com/ao-lead-logistics-partner What will your responsibilities be? Accountable owner and leader of the Central Operations Excellence function regional cluster Responsible for the communication, delivery & implementation of the Central OPERATIONS EXCELLENCE agenda & driving an OPERATIONS EXCELLENCE culture to support our the 3 bottom lines Build partnerships, strong diverse stakeholder relationships and act as an enabler for our business strategies to be achieved Ensure regulatory and customer expectations and standards are consistently met Drive cross collaboration with functional and operational leads to identify & share best practice, ensure standardisation and drive continuious improvement To present Central OPERATIONS EXCELLENCE solutions to prospective customers, inspiring confidence in LLP’s Central OPERATIONS EXCELLENCE service deliverables Achieve KPI targets, implement initiatives and deliver continuous improvement opportunities Lead and build Central OPERATIONS EXCELLENCE Cluster team, review resource reqs and budget to deliver excellent, consistent service that meets business & customer needs, present & future Provide leadership, coaching, support and excellence in line management Maximise standards compliance in H&S, Quality Management, Risk Management, minimize deviations from process and requirements, maximise improvements. Maximise crisis resilience and response capability, minimize recovery times of critical services. You won’t find another OEManager position like the one you’ll find with DHL Supply Chain. Now, here’s what we need from you: University degree National & International Qualifications and experience in Project Management & Supply Chain Management Qualifications in ISO, H&S, Continuious improvement & change management preferred +5 experience in the logistics industry in the area of supply chain management +5 years team leadership experience Experience of working to ISO standards and other regulatory and compliance standards/legisitation Experience in process improvement techniques Experience working internationally or in diverse business environments and working in a country/regional/global environment Outstanding communication skills and ability to influence at a senior level Outstanding team management and Change management experience skills Strong administrative and MS Office and people and stakeholder management skills Knowledge of Central Ops Ex corporate standards Knowledge of regional technical & regulatory requirements over all central Ops Ex disciplines Able to focus on immediate needs keeping the big picure in mind - successful track of leading multiple programs simultaneously Able to ramp-up quickly on new topics as well as dive into and understand operational content Excellent analytical and problem solving skills Effective management in a diverse geographic and multi-cultural environment What do we offer? Inspiring and rewarding place to build your career: We work in a multicultural team environment where we collaborate and support each other Personal Growth and Professional Development: Your growth opportunity is important to us. We offer continuous training and career opportunities at DHL Supply Chain Flexibility: We offer flexible work hour and hybrid work model. We care about our work life balance Competitive salary package and corporate benefits We are looking forward to receiving your application."
Business Analyst (with German),Otto Group one.O,"Valencia, Valencian Community, Spain","About the job What will you do? Understanding business processes and the data generated and needed by it Translating business logic into technical and data requirements Recording and analysis of requirements, documentation and validation Execution of requirements workshops, customer training and presentation of results to the customer Creation of test case specifications and functional tests and validation of data Support of the project management by taking responsibility for partial or complete projects You will be working in an international environment with our German and Spanish colleagues. What's your story? Industry experience in the retail sector, e-Commerce or Logistics environment Customer-oriented thinking and acting Experience analyzing business requirements, creating stories and defining test scenarios A structured and agile way of working and a distinctive ability to work in a team Basic technical IT skills (sql, data modeling, data analytics) to effectively communicate with developers and assist with incident analysis Advanced written and spoken German and English skills (This is a MUST for the position) Benefits Permanent contract Flexible working hours (you decide how to organize your day to day!) Hybrid work mode (work from home up to 80% of the time, having the rest to meet your colleagues at the office!) You will be part of a fast growing company, being part of a great team Competitive salary Flexible retribution Medical insurance Agile working methods Training and Development: we have a clear focus on technical innovation, but we don't forget the personal growth! ¿Quiénes somos? OSP Spain, now part of One.O. OSP Spain takes a significant step forward in its evolution by becoming part of One.O, the new central, high-performance partner for strategy consulting and technology for the Otto Group. This strengthens our mission to deliver innovative IT solutions for commerce and logistics, combining experience, technology, and a global vision to lead the digital future. About one.O: Effective and value-orientated in the digital transformation. Otto Group one.O is the central, powerful partner for strategy consulting and technology. With around 1,000 colleagues worldwide in areas such as consulting, software development, SAP and data intelligence & AI, we provide strategic advice and design, develop and operate digital end-to-end solutions along the entire value chain. We shape the digital transformation in an innovative and integrated way and accompany customers inside and outside the Otto Group through the AI era. And beyond."
Netowrk Security Analyst,Mercadona,"Albalat dels Sorells, Valencian Community, Spain","About the job Descripción En Mercadona IT dirigimos y desarrollamos grandes proyectos que impulsan la digitalización de Mercadona, modernizando las aplicaciones ya existentes y desarrollando nuevas herramientas y productos que mejoran y optimizan los procesos de la compañía. Como Analista de Seguridad en Redes, formarás parte de un equipo Blue Team especializado, diseñando y protegiendo la infraestructura de red de la empresa para salvaguardar la confidencialidad, integridad y disponibilidad de los datos. Únete a nuestro equipo para liderar la transformación digital de los supermercados en España y Portugal. 🚀 El reto que te proponemos 🔐 Gestionarás la segmentación de red en firewalls y sistemas de detección/prevención de intrusiones. 👥 Colaborarás con equipos de seguridad para mitigar incidentes en la infraestructura de comunicaciones. 📊 Realizarás evaluaciones de riesgos y análisis de vulnerabilidades. 🔍 Ejecutarás pruebas de penetración y auditorías de seguridad. 📝 Diseñarás e implementarás políticas de seguridad de comunicaciones. 📶 Auditarás redes Wi-Fi para garantizar la seguridad en el uso de los dispositivos corporativos. Requisitos Estudios: Grado en Informática / Telecomunicaciones o Ciclo de ASIR. Conocimientos imprescindibles Conocimientos de redes: Modelo TCP/IP, Switching, IP Routing, Wifi. Conocimientos de segmentación de redes: Firewalls, ACL, Proxy. Conocimientos de protocolos habituales: DHCP, DNS, Radius, Kerberos, SMB, LDAP, RDP, SSH, HTTPS.s. Tecnologías valorables Firewalls (Checkpoint, Cisco, Palo Alto). Proxy de navegación (Bluecoat). Network-Policies (Google Cloud, Openshift, Tanzu). IDS/IPS. Router y Switch (ACLs). VPN. Experiencia Mínimo 3 años de experiencia en puestos similares. Herramientas valorables Wireshark. Burp. Network Monitor. Squid. Esta oferta es para ti si Además de cumplir con los requisitos técnicos, eres una persona apasionada por la tecnología, orientada a la mejora continua, con una mente abierta para aprender siempre y generosa para apoyar y aportar al equipo. Qué te ofrecemos ✨ Proyectos únicos y de gran impacto. 👥 Un equipo IT de más de 1.200 profesionales. 🛠️ Stack tecnológico de alto nivel. 📈 Plan de carrera con revisiones salariales anuales. ⏰ Flexibilidad horaria. 🎓 Formación continua y crecimiento profesional. 🔒 Estabilidad y cultura de equipo. 🏥 Servicio médico propio. 🏢 Oficinas innovadoras y colaborativas. 💰 Salario competitivo según tu experiencia. Salario Retribución anual en función de la experiencia (entre 35.500€ brutos y 59.800€ brutos). Si tú no tienes límites, nosotros tampoco. ㅤ #BeLimitless"
Product Data Analyst – User dashboards B2B2C,Fourvenues,"Valencia, Valencian Community, Spain","About the job Product Data Analyst – User dashboards B2B2C En Fourvenues estamos revolucionando un mercado global de más de 100 mil millones de dólares, potenciando discotecas, festivales, beach clubs, promotoras y bares de copas en todo el mundo. Estamos buscando un/a Product Data Analyst – User dashboards B2B2C, para trabajar en nuestras oficinas de Valencia, que tenga ganas de dejar una huella importante en su carrera y quiera unirse a una empresa de alto crecimiento. Si tienes autoexigencia, ambición, curiosidad y compromiso para llevar a Fourvenues al siguiente nivel, ¡queremos conocerte! Localización: Valencia (modalidad híbrida) Reporte a: CPO Tu día a día... Diseñar y construir dashboards interactivos y claros que permitan a promotores analizar ventas, audiencias y tendencias. Colaborar con Product Managers para definir qué métricas y visualizaciones aportan más valor a los usuarios. Extraer, transformar y modelar datos para que sean consumibles y eficientes en los dashboards. Crear prototipos rápidos y validar con usuarios reales antes de desplegar nuevas visualizaciones. Asegurar que los dashboards cumplen buenas prácticas de UX y data storytelling, para que sean intuitivos y prácticos. Que necesitamos de ti… Tenga experiencia en visualización avanzada de datos y manejo de librerías gráficas o herramientas como Tableau o Looker. Domine SQL avanzado y sepa estructurar datasets para uso eficiente en dashboards. Conozca principios de UX y data storytelling para presentar datos de forma que guíen decisiones. Pueda colaborar con PMs, ingeniería y negocio para priorizar métricas que impacten al cliente. Sea adaptable y capaz de prototipar y iterar rápido según feedback de usuarios. Valoramos... Sabes usar librerías y herramientas de visualización como D3.js, Chart.js, Highcharts o Looker Embedded para integrar gráficos en la plataforma. Tienes conocimientos básicos de Typescript y APIs REST para integrar visualizaciones en la plataforma. Entiendes métricas de negocio como ventas, cohortes, previsiones de facturación y velocidad de venta. Tienes sensibilidad por la privacidad de datos y cumplimiento (GDPR). Has trabajado en entornos SaaS o B2B2C y conoces el contexto de ticketing y eventos. Sabes como usar inteligencia artificial para el análisis de datos y la generación de información. Qué ofrecemos… Compensación salarial competitiva, enfocada en atraer y retener perfiles de alto rendimiento. Bonus anuales para aquellos perfiles que contribuyan de forma sobresaliente en el éxito de la empresa. Plan de carrera con oportunidades de promoción y desarrollo continuo. Nos encanta apostar por la gente de casa. Una visión y un equipo que te inspirará a superarte, llevándote al siguiente nivel en tu desarrollo profesional. Formación continua. Queremos que siempre estés a la vanguardia en tecnología y habilidades, por lo que ofrecemos formaciones internas constantes. Ordenador MacBook y pantallas de alta resolución para desarrollar tu potencial al máximo. Modalidad híbrida (3+2). Tres días de oficina y dos desde casa si así te sientes mas productiv@, aunque estamos seguros de que el ambiente y el equipo te harán disfrutar de nuestra oficina más de lo esperado. Flexibilidad horaria. Como cada persona rinde mejor a su manera, te damos la libertad de organizar tu tiempo de trabajo entre las 8:00h y las 20:00h, siempre cumpliendo con los compromisos agendados. Clases de inglés voluntarias. Impartidas por profesores nativos, para que mejores tu nivel de manera efectiva. Seguro médico privado. Nos preocupamos por tu bienestar y ofrecemos cobertura médica para que tengas la tranquilidad que necesitas. Retribución flexible opcional. Este beneficio lo puedes utilizar en restaurantes, guardería, transporte y descuentos en grandes marcas. Días de vacaciones extra. Disfrutarás de días adicionales en fechas especiales como cumpleaños, navidades o eventos únicos. Sobre Fourvenues... Fourvenues, es la empresa B2B que está liderando la transformación digital en la industria del ocio nocturno. Nos dirigimos a un mercado global de más de 100 mil millones de dólares, abarcando discotecas, festivales, beach clubs, promotoras y bares de copas. Nuestra visión es clara: convertirnos en el sistema operativo de la industria, con un alto componente financiero y un modelo vertical SaaS (vSaaS) que impulse a nuestros clientes a conseguir sus objetivos. Su éxito, es el nuestro. En nuestros tres primeros años hemos multiplicado nuestros ingresos x20, y solo pensamos en ir a por más. Por eso, crecer un mínimo de 100% anual es nuestra meta, y eso exige un ambiente donde el compromiso, la autoexigencia y la curiosidad constante son clave. Aquí, la excelencia no es opcional; es la norma. Tenemos el privilegio de trabajar con marcas de renombre mundial, entre ellas Pacha, BRESH, Cova Santa, BCM, Magic Room HK, Blackworks, Sonorama Medellin, Opium o Gossip Doha. Y lo mejor, es que no paramos de cerrar nuevos partnerships cada mes, por lo que siempre tenemos desafíos que nos impulsan a esforzarnos al máximo para dar un servicio de diez. Si estás en ese momento de tu carrera, en el que estás listo para dejar huella, explotando todo tu potencial y ser parte de una empresa en plena expansión, ¡este es tu lugar! Aquí puedes conocer más de nuestro negocio y nuestra historia: https://www.youtube.com/watch?v=5ratQVugh7o"
Talent Pool | Real Estate Analyst,Inversiva,"Valencia, Valencian Community, Spain","About the job 📊🔍 ¡Buscamos a nuestro/a próximo/a Real Estate Analyst para transformar datos en decisiones con impacto! 💥🏘️ En Inversiva, ayudamos a las personas a transformar sus ahorros en patrimonio inmobiliario pasivo, combinando seguridad, rentabilidad y cero complicaciones 🙌. Y ahora estamos buscando a alguien con mente analítica, visión estratégica y mucha curiosidad para sumarse al team como Real Estate Analyst. Si sos de los que ven una hoja de Excel y se emocionan un poquito… 🧠📈 Si te apasiona entender el mercado, analizar oportunidades y tomar decisiones basadas en datos... ¡Esta puede ser tu próxima gran aventura! 🚀 🏗️ ¿Qué vas a hacer en este rol? Serás pieza clave en la validación y análisis de oportunidades inmobiliarias que llegan a través de nuestra red de partners, ayudando a garantizar que cada operación sea segura, rentable y escalable para nuestros inversores 💼💡 Tus misiones del día a día: Evaluar oportunidades de inversión 🏘️ y determinar si encajan con nuestros productos. Hacer análisis financieros que ayuden a tomar decisiones estratégicas de verdad 💸. Estar al día con el mercado inmobiliario 📊 y detectar riesgos y oportunidades. Participar en el diseño de nuevos productos de inversión basados en data y tendencias. Apoyar en negociaciones y estructuración de operaciones de compra, venta y financiación 🤝. 🔎 ¿A quién buscamos? Alguien con esa mezcla de mente numérica, mirada estratégica y ganas de crecer en un entorno dinámico: 🎓 Formación en Finanzas, Economía, ADE o similares. 💼 Al menos 2 años de experiencia analizando inversiones inmobiliarias (o afines). 📐 Manejo sólido de Excel + herramientas de análisis financiero y planometría. 🧠 Capacidad para evaluar rentabilidad, riesgo y mirar los números con lupa. ⚡ Detallista, organizado/a y cómodo/a con ritmos ágiles. 🎁 ¿Qué te espera en Inversiva? Un entorno donde vas a aprender, proponer y crecer desde el día uno 🚀 💻 Modalidad híbrida-flexible: 3 días de home office por semana 💸 Oportunidad de retribución flexible Un equipo con mucha vibra positiva, ganas de construir algo grande y disfrutar el camino 😎 Si leíste hasta acá y sentís que te describe… ¡nos encantaría conocerte! 👉 Aplicá ahora y sumate a este equipo."
Talent Pool | Real Estate Analyst,QUICKIN,Greater Valencia Metropolitan Area,"About the job 📊🔍 ¡Buscamos a nuestro/a próximo/a Real Estate Analyst para transformar datos en decisiones con impacto! 💥🏘️ En Inversiva, ayudamos a las personas a transformar sus ahorros en patrimonio inmobiliario pasivo, combinando seguridad, rentabilidad y cero complicaciones 🙌. Y ahora estamos buscando a alguien con mente analítica, visión estratégica y mucha curiosidad para sumarse al team como Real Estate Analyst. Si sos de los que ven una hoja de Excel y se emocionan un poquito… 🧠📈 Si te apasiona entender el mercado, analizar oportunidades y tomar decisiones basadas en datos... ¡Esta puede ser tu próxima gran aventura! 🚀 🏗️ ¿Qué vas a hacer en este rol? Serás pieza clave en la validación y análisis de oportunidades inmobiliarias que llegan a través de nuestra red de partners, ayudando a garantizar que cada operación sea segura, rentable y escalable para nuestros inversores 💼💡 Tus Misiones Del Día a Día Evaluar oportunidades de inversión 🏘️ y determinar si encajan con nuestros productos. Hacer análisis financieros que ayuden a tomar decisiones estratégicas de verdad 💸. Estar al día con el mercado inmobiliario 📊 y detectar riesgos y oportunidades. Participar en el diseño de nuevos productos de inversión basados en data y tendencias. Apoyar en negociaciones y estructuración de operaciones de compra, venta y financiación 🤝. 🔎 ¿A quién buscamos? Alguien con esa mezcla de mente numérica, mirada estratégica y ganas de crecer en un entorno dinámico: 🎓 Formación en Finanzas, Economía, ADE o similares. 💼 Al menos 2 años de experiencia analizando inversiones inmobiliarias (o afines). 📐 Manejo sólido de Excel + herramientas de análisis financiero y planometría. 🧠 Capacidad para evaluar rentabilidad, riesgo y mirar los números con lupa. ⚡ Detallista, organizado/a y cómodo/a con ritmos ágiles. 🎁 ¿Qué te espera en Inversiva? Un entorno donde vas a aprender, proponer y crecer desde el día uno 🚀 💻 Modalidad híbrida-flexible: 3 días de home office por semana 💸 Oportunidad de retribución flexible Un equipo con mucha vibra positiva, ganas de construir algo grande y disfrutar el camino 😎 Si leíste hasta acá y sentís que te describe… ¡nos encantaría conocerte! 👉 Aplicá ahora y sumate a este equipo."
Event & Operations Coordinator,BrainRocket,"Valencia, Valencian Community, Spain","About the job We’re looking for an energetic and detail-oriented Event & Operations Coordinator to bring our projects to life in Valencia. This role blends creativity with operational precision — you’ll be at the heart of organizing memorable events, building strong partnerships, and ensuring smooth day-to-day processes. Responsibilities Organize and execute internal and external events, from concept to completion. Collaborate with contractors, vendors, and partners to deliver top-quality experiences. Coordinate the team, ensuring all operational details are on track. Prepare and set up event spaces, managing all related logistics. Handle administrative tasks, including bookings, procurement, documentation, and communications. Requirements Residence in Valencia (mandatory). Fluent Spanish (spoken and written). Confident working level of English. Proven experience in event organization, space management, or cultural/urban projects. Highly responsible, detail-oriented, and well-organized. Good understanding of Valencia’s urban context and local specifics. Nice to have Strong local network of contractors, services, and rentals. Knowledge of Russian or familiarity with Eastern European cultural background. What we offer A dynamic work environment in a growing international company. Opportunities to develop your skills through challenging and creative projects. Competitive compensation package and benefits."
Junior Analyst – Project Finance and M&A,Prosolia Energy Group,"Valencia, Valencian Community, Spain","About the job Fundada en 2003, Prosolia Energy es un grupo empresarial líder en el sector de las energías renovables, con operaciones en los mercados de España, Portugal, Italia, Francia y Alemania a través de nuestras filiales. Prosolia Energy un productor de energía independiente (Independent Power Producer – IPP) especializado en ofrecer servicios de descarbonización a nuestros clientes. Controlamos toda la cadena de valor de los proyectos a través de los cuales proveemos de energía a nuestros clientes, desarrollo, construcción, operación y mantenimiento de un abanico de fuentes de generación y almacenamiento renovables. Estamos comprometidos a liderar la transición del sector industrial y productivo hacia un modelo descarbonizado, sostenible y competitivo, con una visión de producción energética descentralizada. Nuestros objetivos estratégicos para los próximos años incluyen la expansión a nuevos mercados y la innovación en soluciones energéticas, como el almacenamiento energético, aprovechando nuestras ventajas competitivas. Prosolia Energy dispone hoy de un portafolio de proyectos que supera los 4 GW en Europa. Para afrontar la construcción y desarrollo de este portafolio, así como la consecución de sus objetivos estratégicos, estamos en la búsqueda de profesionales con talento y alto potencial que deseen unirse a nuestro equipo y contribuir a nuestro éxito continuo. Responsabilidades: Como analista junior formaras parte del equipo de Transactions de la compañía encargado de los procesos de financiación Project Finance y de las transacciones de M&A, apoyando a los miembros mas senior del equipo en los procesos de financiación y M&A. Construir modelos financieros para transacciones Project Finance y M&A, incluyendo la recopilación de datos, elaboración de la estructura del modelo y los cálculos, análisis de resultados y discusión con miembros senior del equipo, asesores y entidades financieras. Revisar documentación de proyectos e informes de terceros, incluyendo PPAs, hojas de condiciones financieras y contratos de préstamo, informes del ingeniero independiente, etc., e integrar con precisión los supuestos en los modelos financieros. Realizar análisis financieros para la elaboración de propuestas comerciales para clientes de Generación Distribuida. Realizar análisis financieros de viabilidad de proyectos de la compañía y de potenciales oportunidades de adquisición. Apoyar a los miembros senior del equipo en la estructuración de financiaciones y M&A para respaldar el crecimiento del negocio solar tanto a gran escala como en generación distribuida. Supervisar los procesos de Due Diligence y coordinar toda la documentación legal, técnica, operativa y contable requerida para el proceso de diligencia con los departamentos internos, asesores y bancos. Colaborar en el seguimiento de las condiciones precedentes necesarias para el cierre exitoso y el desembolso de los préstamos. Preparar teasers de proyectos, presentaciones e informes para bancos e inversores. Gestionar los procesos de preguntas y respuestas (Q&A) con los inversores. Apoyar al equipo de Asset Management en cuestiones relacionadas con la financiación. ¿Qué estamos buscando? ·Experiencia de al menos 2-4 años preferiblemente en asesoría financiera, banca de inversión, IPPs, financiación de proyectos de infraestructura o boutiques de M&A, con un excelente nivel en modelización financiera. ·Historial académico sobresaliente con un grado universitario en finanzas, economía o ingeniería, y máster en Finanzas o MBA. ·Interés profundo en el sector energético y en las finanzas. ·Excelentes habilidades analíticas, con amplia experiencia en modelización financiera (imprescindible). ·Dominio fluido del español e inglés. El francés será altamente valorado. ·Persona curiosa, organizada, muy rigurosa y con gran atención al detalle. Con disposición para asumir tanto tareas de alto nivel como otras más operativas si es necesario para apoyar a un compañero o cumplir con un plazo. Mentalidad emprendedora. ·Ubicación: Valencia o Madrid ¿Qué ofrecemos? Empresa internacional y en expansión Oficina en el centro de la ciudad Flexibilidad horaria Trabajo híbrido"
