title,company,location,description
"Technical Product Manager - Producto API - scrum, agile - remoto (*A)",Between Technology,"Madrid, Community of Madrid, Spain","About the job BETWEEN TECHNOLOGY es una consultora multinacional que cuenta con avanzadas capacidades tecnológicas en el ámbito de la Ingeniería y las TIC. Nuestros servicios llegan a todos los continentes y cubren varios sectores de la economía mundial, industria y empresas de servicios. En la actualidad BETWEEN cuenta con un equipo de 1000 personas en la industria del automóvil, ferrocarril, retail, etc. Ampliamos nuestro equipo y seleccionamos un/a Product Manager especializado/a en producto API, con amplia experiencia velando por la entrega continua del Software de valor a negocio, para un proyecto estable e indefinido, en uno de los equipos de tecnología que Between tiene implantados en uno de nuestros principales clientes. ¿Qué haré? Impulsar el producto lo más lejos posible y asegurarse de que su equipo aporte valor al negocio. Gestionar y negociar el roadmap con stakeholders de iniciativas propias y demandadas del producto. Producto API (definición API): deberás conseguir que su evolución pueda satisfacer las necesidades actuales y futuras del producto. Amplia experiencia con productos apificados desde 0, amplia experiencia trabajando con la API → OpenAPI, swagger, leer contratos de API, ver retrocompatibilidad, acostumbrado a que 5 clientes distintos se conecten a API con usos diferentes, ver uso que le dan etc y tomar decisiones para ser eficientes. Último/a responsable del backlog del producto. Aplicar técnicas de priorización y medición de impacto de iniciativas para su negociación. Comunicar y consensuar cambios de alcance en el roadmap con stakeholders. Trabajar junto al equipo de desarrollo para conseguir las mejores soluciones trasladando las necesidades y resolviendo dudas y bloqueos. Experiencia real definiendo producto de cero/primera mano (que no te haya venido dado lo que tenía que hacer, no transcribir). Ejercicio de discovery muy fuerte con stakeholders y usuarios. En People hay un montón de entidades a plasmar (ausencia, tipos de ausencias etc), además de cómo impacta en cada país. Agrupar las diferentes necesidades y experiencias. Gestionar stakeholders + definir roadmap estratégico + escribir HUs con criterios de aceptación. Muy buenas habilidades de comunicación (datos y ejemplos reales). Tus Funciones Comunicar con las partes interesadas en todos los ámbitos relacionados con el producto, incluido el equipo de desarrollo para asegurarse de que las metas sean claras y la visión esté alineada con los objetivos estratégicos. Ayudar al equipo a mantener esa visión mediante la creación de una hoja de ruta del producto, resumen visual estratégico que describe la visión y dirección del producto a lo largo del tiempo. Trabajar con la dirección como parte interesada para crear un producto que se adapte a sus objetivos estratégicos. Definir métricas de producto y su uso durante el proceso de desarrollo. Estar al día con el entorno de trabajo Agile / Scrum. Además, trabajando para BETWEEN obtendrás los siguientes beneficios añadidos: Formación con BTW University (Idiomas, Power Business School, Udemy, Certificaciones técnicas, Pharos, etc). Seguro médico gratuito desde el primer día. Posibilidad de elegir cómo obtener parte del salario gracias a la Retribución Flexible (tickets restaurante, guardería). Acceso a variedad de descuentos (Viajes, tecnología y más). Precios reducidos en bienestar, fitness y nutrición con Gympass. ¡Cumplir años como Betweener tiene premio! ¿Product Manager con amplia experiencia en producto API y velando por la entrega contiua del Software de valor a negocio y quieres formar parte de un proyecto remoto referente a nivel mundial en un entorno 100% agile y técnico y en España? ¡No dudes en inscribirte! Requisitos Experiencia como Product Manager o Product Owner. Experiencia de producto API: definición de API como un producto y familiarizado /a con el enfoque APIFirst. Experiencia en entornos de trabajo Agile / Scrum. Experiencia en la toma de decisiones basada en datos. Experiencia en negociación con stakeholders y consumidores. Experiencia trabajando en la orientación a objetivos y resultados. Muy buenas habilidades de comunicación, clara y directa, y buena capacidad de negociación. Experiencia previa trabajando con objetivos y resultados clave (OKRs)."
Product Manager (relocation to Abu Dhabi,Presight,European Union,"About the job Position: Product Manager Location: Abu Dhabi Presight is an ADX-listed public company with Abu Dhabi based G42 as its majority shareholder and is the region’s leading big data analytics company powered by GenAI. It combines big data, analytics, and AI expertise to serve every sector, of every scale, to create business and positive societal impact The Opportunity: Looking for an insightful, results-oriented Product Manager to drive the conceptualization, development and rapid testing of analytics products and solutions that will enhance acquisition, engagement and retention of Presight customers. Key Responsibilities: As a Product Manager, you will collaborate with clients and Presight stakeholders to define priorities, deliverables & design approaches, and lead the product strategy, planning, delivery & marketing of Presight solutions & services in line with the overall business objectives and customer requirements. Functional Translate product strategy into detailed requirements for prototype construction and final product development by engineering teams. Prepare detailed requirement specifications, functional specifications, use case, and work- flow diagrams and manage the requirements throughout the project lifecycle. Own the product roadmap and drive the execution of product lifecycle processes, including product research, market research, competitive analysis, planning, positioning, roadmap development, requirements development, and product launch. Monitor progress of product development and own the product backlog to ensure progress is as per the agreed baseline, to achieve timely completion and a return on investment. Measure product performance and mitigate impediments impacting the successful delivery of the product. Familiarity with Figma to facilitate collaboration among various stakeholders. Keeping up to date with AI agents and the latest trending models. Assist the product team by providing expertise/suggestions in the areas of design, storytelling, interaction design, visual design, user research and user behavior. Lead testing efforts in conjunction with the Project and QA Manager, including the design and execution of test scripts and scenarios. Adopt a proactive approach to identify risks and issues, create contingency plans for mitigation, assist with gap analysis and develop proof-of-concepts. Develop product positioning that differentiates Presight and its features across primary market segments. Develop dashboards and reports on product development operations that showcase the performance of the product and usage patterns and suggest possible improvements. Manage all aspects of live products, including customer feedback, requirements and issues. Comply with QHSE (Quality Health Safety and Environment), Business Continuity, Information Security, Privacy, Risk, Compliance Management and Governance of Organizations policies, procedures, plans and related risk assessments. Requirements: Bachelor's Degree in Artificial Intelligence, Business Analytics, Data Science, Computer Science, Mathematics, Engineering or related field. Minimum 8 years of experience in product, software and web design or engineering and development. At least 5 years of experience in analytical product management. Ideally, you’ll also need Domain knowledge across multiple industries. A highly insightful and analytical approach to data. Excellent communication skills. Great presentation and persuasion skills."
Product Manager Identity Verification & Fraud,Microblink,European Union,"About the job The ideal candidate would be able to occasionally visit our Zagreb office, and the role requires working within the CET time zone. While we have a slight preference for candidates based in Zagreb, Croatia, we are also open to applicants from nearby regions and time zones. Our core markets include Bulgaria, Croatia, Romania, and Serbia. Here’s why this role matters to us At Microblink, we believe that innovation drives success, and our products make a tangible impact by solving some of the most important challenges in the digital landscape. As a Product Manager for BlinkID, you'll help guide the product strategy and shape the future of our AI-powered identity verification solutions. This role is vital in ensuring our products meet the evolving needs of our customers, and by leading the development process, you will help maintain BlinkID's leadership in the industry. A little bit about us Microblink is an AI company specializing in computer vision, dedicated to building innovative products and tools that help create a secure, fraud-free digital identity landscape. With headquarters in New York and Zagreb, our teams across the U.S. and Europe impact hundreds of millions of people each year, processing over 800 million identity documents across more than 70 countries. Here’s what you’ll do Define, develop, and execute the product strategy and roadmap for our products BlinkID Verify and BlinkCard Conduct market research to identify emerging opportunities and trends in identity verification technology Work closely with cross-functional teams, including engineering and design, to ensure seamless product development Collaborate with customers and stakeholders to gather feedback and validate product direction Monitor product performance using key metrics and KPIs, making data-driven decisions for optimization Ensure high-quality product delivery, from ideation to launch and iterative improvements Engage with the marketing and sales teams to develop go-to-market strategies and product marketing materials Provide ongoing support to ensure customers derive maximum value from BlinkID Verify and BlinkCard products You'll be successful in this role if you Have proven experience in product management roles, ideally within the identity verification, document scanning, or related technology sectors (Fintech, Payments, Security) for 3-5 product cycles minimum Possess a strong understanding of Agile methodologies and the software development process Have solid experience with SDK/API-based products and their integrations Have relevant and demonstrated experience with technologies like computer vision, OCR, machine learning, and data analysis Excellent communication, presentation, and interpersonal skills Demonstrate strong analytical, problem-solving, and decision-making abilities Have a customer-focused mindset and strategic thinking to drive product success Excellent GTM product skills Qualifications Education in Computer Science, Engineering, Business, or a relevant field Proven experience in product management, preferably in the identity verification, fraud or technology space Familiarity with mobile and web development platforms, such as iOS, Android, and web frameworks Strong leadership qualities with the ability to collaborate across diverse teams Here’s what you’ll gain if you join us Equity participation for all full-time employees, fostering shared success Unlimited PTO, giving you the flexibility to take time off as needed to maintain a healthy work-life balance Location-specific benefits tailored to personal preferences and regional needs. Flexible work arrangements, including remote work options and the opportunity to work at our Zagreb office Access to internal L&D programs to enhance your skills in a supportive environment How can you join us? If this role intrigues you, do not hesitate to hit the apply button and send us your resume. We are excited to meet talents around the world."
Product Manager,Cornerstone Global Partners (CGP Group),European Union,"About the job Position Title: Product Insight Manager Location: Remote – Open to candidates across the EU Reporting to: European General Manager (based in Hungary) Client: Fast-growing MRO company, publicly listed on NASDAQ About the Company Our client is a dynamic and rapidly expanding MRO (Maintenance, Repair & Operations) solutions provider, publicly listed on the NASDAQ. With a strong global presence and significant market share in Asia, the company is now in an accelerated growth phase in Europe, offering innovative procurement and supply chain solutions to industrial clients. Role Overview As Product Insight Manager, you will play a critical role in shaping the company’s European product strategy. You will analyze market trends, customer needs, and competitive offerings to ensure the European product portfolio aligns with both local market demands and the company’s global strategy. This role is fully remote, offering flexibility while collaborating closely with the European General Manager and cross-functional teams. Key Responsibilities Conduct in-depth market and competitor analysis to identify emerging trends, pricing dynamics, and product gaps in the European MRO market. Gather, interpret, and present actionable product insights to support business development, category management, and marketing teams. Work closely with the European GM to develop product strategies and roadmap tailored to the EU market. Collaborate with global product and sourcing teams to align local market needs with global supply capabilities. Support product lifecycle management, from introduction to phase-out, ensuring profitability and customer satisfaction. Monitor and evaluate product performance metrics and recommend adjustments as needed. Build strong relationships with key stakeholders, suppliers, and partners to improve product offering and market positioning. Qualifications & Experience Bachelor’s degree in Business, Marketing, Engineering, or related field (Master’s degree preferred). Minimum 5 years of experience in product management, product insight, or category management — preferably in the MRO, industrial supply, or related sectors. Direct industry experience strongly preferred — for example, in handling tools, industrial equipment, or related product categories. Strong analytical skills with proven ability to turn data into actionable insights. Excellent understanding of European industrial markets and customer needs. Experience working in cross-cultural, global organizations. Proficient in English; additional European languages are an advantage. Strong communication, presentation, and stakeholder management skills. Additional Information Work Arrangement: 100% remote within the EU, occasional travel for team meetings or supplier visits. Reporting Line: Directly to the European General Manager, based in Hungary. Impact: Opportunity to shape the product strategy for a rapidly expanding European market within a high-growth, publicly listed company."
Principal Product Manager,Welltech,"Barcelona, Catalonia, Spain","About the job 🚀 Who Are We? Welcome to Welltech—where health meets innovation! 🌍 As a global leader in Health & Fitness industry, we’ve crossed over 200 million installs with five life-changing apps, all designed to boost well-being for millions. Our mission? To transform lives through intuitive nutrition trackers, powerful fitness solutions, and personalized wellness journeys—all powered by a diverse team of over 700 passionate professionals with presence across 5 hubs. Why Welltech? Imagine joining a team where your impact on global health and wellness is felt daily. At Welltech, we strive to be proactive wellness partners for our users, while continually evolving ourselves. What We're Looking For We are seeking a dynamic and results-oriented Product Manager to join our team. In this pivotal role, you will drive the product vision, strategy, and execution, leading one of our 3 product squads, ensuring delivery of exceptional value to our new users. This involves understanding user needs, defining product requirements, and collaborating with cross-functional teams to bring innovative features to market. Key Responsibilities: Product Strategy & Roadmap Create and maintain the product roadmap for your squad, aligning it with business objectives and user needs. Conduct market research and competitive analysis to identify opportunities for product innovation. Define and prioritize product hypotheses based on data-driven insights and user feedback. Product Execution Collaborate closely with engineering, design, and marketing teams to deliver high-quality product features. Manage the product lifecycle from concept to launch, ensuring timely and effective execution. Utilize Agile methodologies (Scrum) to manage product development and iterate on features. You will work closely with Engineering Manager to lead squad delivery together. User Focus & Data Analysis Conduct user research and gather feedback to understand user needs and pain points. Analyze product data and user behavior to identify trends and opportunities for improvement. Run a looot of A/B tests to optimize product features and enhance user experience. Base all product decisions on data. Collaboration & Communication Communicate product vision and strategy to stakeholders across the organization. Collaborate with cross-functional teams to ensure alignment and effective execution. Actively engage with product communities to bring external insights into the product. Driving Long-Term Usage Retention & LTV Growth Focus on creating and optimizing value for our subscription-based users. Test and discover new ways to improve user experience. Candidate journey ⭕️ Recruiter call --> ⭕️ Meet a team member --> ⭕️ Skills assessment--> ⭕️ Meet the Leadership team ✨ Why You’ll Love Being Part of Welltech: Grow Together: Join a culture that champions both personal and professional growth. Here, you’ll thrive as we learn, evolve, and succeed together. Lead by Example: No matter your role, your leadership matters. Every team member is empowered to inspire and make an impact. Results-Driven: We’re all about achieving meaningful outcomes. It’s not just about the effort, but the difference we make every day. We Are Well-Makers: Be part of a movement that’s creating a healthier, happier world. Together, we make well-being a reality! Check out some of our products Muscle Booster — https://musclebooster.fitness/ Yoga-Go — https://yoga-go.io/ WalkFit - http://walkfit.pro"
"Staff Product Manager (remote, UTC-3 to UTC+3)",Checkly,"Madrid, Community of Madrid, Spain","About the job (Fully remote, async-first, DevTool SaaS, 32-40h/week, time zones: UTC-3 to UTC+3) Location: This is a FULLY remote role, but you must be within UTC-3 to UTC+3 to work with your team, peers, and internal customers. You do not have to be in the specific country or city shown in this listing, but please only apply if you are physically based within the UTC-3 to UTC+3 timezone. -- Join Checkly as a Staff Product Manager and empower developers to own and ensure application performance and reliability - from pull request to post-mortem! Checkly helps engineers build reliable products by unifying testing, monitoring and observability. OpenTelemetry, Playwright, and Monitoring as Code are our foundation for unifying performance and reliability. Our tech stack is Vue.js, Node.js, TypeScript, Postgres, ClickHouse and AWS. We ship to prod all day, every day. We practice Agile (not scrum) and take pride in good documentation and good looking products. We’re a remote-first startup that keeps things simple—low on meetings, high on productivity, and always shipping. If you love building cool things, working async, actually listening to and working with customers, and keeping it lean, you’ll fit right in! Thousands of developers—teams at 1Password, CrowdStrike, Render, LinkedIn and Vercel included—trust Checkly to keep their apps running smoothly. In 2024, we raised $20M in Series B funding from Balderton, CRV, and Accel to take things to the next level. We care about building a team where people of all backgrounds are encouraged to do their best work. To achieve this we built a flexible, remote-first and async-first startup environment with inclusive benefits and full transparency about how we pay. What You'll Do As a Staff Product Manager, you will be responsible for empowering developers and designers to solve customer problems. You will report to our CPO, Alberto Gomez. You will: Learn all about the monitoring and observability market, figuring out its strengths and weaknesses to take our products to a new level. Use your empathy for the daily challenges of DevOps, SRE and (Platform) Engineering teams to create solutions to their problems. Understand the dynamics of the testing, monitoring, and observability market, and use that knowledge to bring Checkly and our growing customer base to the next level. Focus on making an impact while also being mindful about speed, efficiency and cost. Lead initiatives that span multiple teams, aligning stakeholders across Product, Engineering, Design, Sales and Marketing. Represent Checkly externally in key customer relationships and developer communities. What You Should Have Experience as a Product Manager, working on a technical product, preferably solving problems for engineers. Prior experience in the monitoring or observability space is a very big plus. You ""get"" developers — our main customers — through your engineering background. Self-motivated, highly driven, and eager to try to do things differently. You value autonomy, and believe in empowered teams to solve customer problems in a remote work environment Very hands-on, you use your coding abilities and AI tooling to understand customers and market dynamics, create mock designs, design system components, assessing technical viability, and writing micro-copy You have shipped multiple product features to developers, from concept to delivery. You can ship ""big bang"", but also manage early access, beta and staged rollouts using feature flags. You reduce risk by testing the market, and trying things out with a small groups of users. Proven ability to work cross-functionally, collaborate, influence and work as part of a team Excellent spoken and written English skills are a must. Ability to be autonomous and self-motivated in a remote work environment, while you also enjoy getting to know your colleagues and helping others. FULLY remote role, within the UTC-3 to UTC+3 time zones. Why us? Transparent salary because your salary shouldn't be dictated by how good a negotiator you are. (more info below) Remote-first, flexible work hours, async-first (low meeting, high productivity) and transparent culture Use the latest technologies and innovate with us: we are THE Monitoring-as-Code company Become part of a fast-growing, international, and remote team where your work matters—your impact won’t get lost in layers of bureaucracy. Stock options 27 days of paid vacation + your local public holidays Paid sick leave & up to 14 weeks of paid parental leave $1,500 learning, visiting and wellness budget Co-working budget or home office setup Bi-annual company retreats Employee & contractor options Find out more here. What We Pay Fair, competitive, and transparent pay is very important for us. Therefore we work with a standardized salary calculator that includes several factors such as seniority level as well as location. For this role, the range is €119k - €133k for someone in a similar cost of market as UK, Germany etc, + stock options €107k - €119k for someone in a similar cost of market as Spain, Poland, Ukraine etc, + stock options Apply If this sounds interesting, please apply! Studies by several different sources have shown that on average men will apply for a job if they meet 60% of the application requirements. Women,non-binary people and POC will seek to match a much higher percentage of requirements before applying. If you're not sure you're the right fit, apply anyway and let us know what you bring to the table. We'd love to hear from you! We're all about being transparent and setting clear expectations. That's why we've put together our hiring playbook and open-sourced our employee handbook. There you'll find a sneak peek of who we are, how we work and what you can expect in our hiring process. Compensation Range: €119K - €133K"
Sales Account & Product Manager Iberia – Compounding / Plastic Materials,Proarcai,Spain,"About the job IMCD (www.imcdgroup.com) es una empresa multinacional líder en la distribución de especialidades químicas para diferentes sectores (plastic, pharma, personal care, food, industry, etc.). Actualmente está buscando a un/a: Sales Account & Product Manager Iberia – Compounding / Plastic Materials Reportando al Business Unit Manager Advanced Materials Iberia, y con una clara orientación a la venta de soluciones técnicas, se responsabilizará de la captación y desarrollo de potenciales clientes en el sector del compounding, masterbatch, plastic recycling cubriendo la zona de actuación comercial de todo Iberia. Con una doble función como Sales Account Manager y Product Manager, tendrá asignadas algunas de nuestras representadas (firmas de primer nivel en la fabricación de materiales plásticos), y tendrá que participar en la implantación de planes de acción, así como asegurar la correcta rotación del stock y la elaboración de propuestas de compras. Pensamos en una persona con experiencia comercial técnica en el mercado de los polímeros y aditivos plásticos, con una formación superior preferiblemente en química o ingeniería. Es necesario disponer de un buen nivel de inglés y disponibilidad para viajar. Se valorará positivamente experiencia con Sales Force. Ofrecemos la oportunidad de incorporación a un proyecto estimulante, en una sólida multinacional líder en su sector, que ofrece posibilidades de crecimiento y desarrollo profesional."
Product Manager,ValuraNova,Spain,"About the job An international health & beauty business with strong roots in Asia and a growing footprint in Europe is looking for a Medical Device Marketing Manager to drive the development and launch of cutting-edge skin booster and skincare solutions across the EMEA region. You will be joining a nimble, entrepreneurial team with the backing of a major global healthcare group. This is a unique opportunity to shape a medical device portfolio from the ground up, working closely with strategic CDMO partners and medical advisors to build a disruptive aesthetic business. Key responsibilities: Lead market analysis and go-to-market strategy for innovative aesthetic medical devices. Manage the launch and lifecycle of skin boosters and other medical device solutions via partnerships. Drive new product development in collaboration with medical advisors and manufacturing partners. Oversee regulatory affairs in partnership with external consultants. Build relationships with KOL doctors and develop impactful promotional and event strategies. Play a key role in strategic alliances and acquisition projects related to medical aesthetics. Take full ownership of P&L for the medical device business line. To be considered for the role, you must closely match the following criteria: Proven track record in the aesthetic medical device industry (skin boosters, dermal fillers would be preferred) Experience working in Product Management positions with proven success working with product pipeline from early stage through to launch. You are confident leading projects independently, comfortable operating in fast-moving and entrepreneurial environments, and experienced in working with doctors and scientific advisors. You combine strategic thinking with executional focus and bring a deep understanding of regulatory and commercial realities in the medical device space."
Global Product Manager Ruminants,Hartmann Young,European Union,"About the job Global Product Management – Ruminants Market Strategy and Portfolio Management (Leading Products) Objective: Serve as the primary point of contact for operations, distributors, sales, innovation, and communication supporting Cross-Functional Collaboration. Lead product portfolio and market strategy including product lifecycle management of Leading Products based on market needs and opportunities. Drive global market development for Leading Products, steer product launch and re-launch ensuring alignment with overall business goals. Support sales in defining the optimal channel management strategy Based on business goals consolidate sales budget across all markets defining and tracking key performance indicators (KPIs) to measure product success Key Responsibilities: 1. Cross-Functional Collaboration Work closely with Innovation group to ensure that new products align with market needs and customer demands. Steer launch of new products locally with sales organization by bridging technical knowledge with commercial strategies Align with market communication teams to create compelling sales materials and campaigns. Coordinate with production ensuring product availability for all focus markets 2. Market Potential Analysis Conduct market research to identify customer needs, market trends, competitive landscape, and growth opportunities in key markets Translate insights into actionable recommendations to inform product strategies. Support activity capturing market opportunities as they appear 3. Strategic Portfolio Development Define the long-term vision and roadmap for products in the portfolio. Highlight portfolio gabs and deliver new ideas to innovation supporting the development of holistic portfolio focusing on solutions aligned with the company's strategic goals. Support the development of tailored customer solutions and product positioning. 4. Launch Planning and Execution Lead launch strategies, ensuring alignment across product development, marketing, sales, and operational teams. Ensure compliance with regulatory requirements and supply chain readiness before launch Develop go-to-market plans, oversee execution, and monitor the success of product launches. Drive promotional activities, and customer communication, in collaboration with local teams and regional managers 5. Sales Support & Commercial Guidance Develop and implement pricing strategies that maximize market share and profitability. Conduct pricing analysis, monitor competitive pricing, and adjust strategies as needed. Provide strategic and technical support to sales regional managers. Support the development of sales tools, sales training materials, and value propositions to enhance commercial success. 6. Performance Monitoring and Optimization Track key performance metrics to measure product success and identify areas for improvement. Continuously optimize the product lifecycle through data-driven decision- making and feedback loops. Key Metrics for Success: Profitable Sales growth and market share expansion. Customer satisfaction and engagement levels. Successful execution of launch initiatives. Effective cross-functional collaboration. Education and Experience: Bachelor's or Master's Degree in Ruminant Nutrition and preferably a degree in Marketing, Business, Communications, or a related field Several years of experience in marketing specialty products, with a focus on strategic planning and execution Skills: Strong analytical skills to interpret market data and trends Excellent English communication skills, both verbally and in writing Ability to work internationally and collaborate with cross-functional teams in a matrix organization Willing to travel 60-100 days annually Project management skills to oversee marketing campaigns and launch initiatives Location: EU remote-based"
Product Manager - Specialty tyres,Sailun Tyre Europe,European Economic Area,"About the job Who We Are: Sailun Group (https://en.sailungroup.com/) is one of the world's leading rubber technology and tyre companies. Being the 10th largest manufacturer in the world, Sailun Group is offering a broad portfolio of passenger car, truck and bus as well as specialty tyres. The brand Sailun is the fastest growing tyre brand globally (2023) and among the Top Ten in sustainability perception. Smart manufacturing ensuring superior product quality, emotional brand building and passionate people are the key drivers for Sailun’s success story today and in the future. Sailun Group’s products are available in more than 180 markets and regions in the Americas, Europe, Asia and Africa. With over 18,000 dedicated talents, we are heading to extend our operating footprints in the major markets to best serve the local customer needs, and aspiring to become the leader of the local market. Position Overview: As a Product Manager - Specialty tyres at Sailun Group, you will play a crucial role in the lifecycle of our specialty tyre products, from initial feasibility analysis to market release and performance evaluation. Your expertise will help ensure that our products meet market demands and maintain a competitive edge. The ideal candidate will possess a strong technical background, excellent analytical skills, and the ability to collaborate across various departments. Key Responsibilities: Market Analysis and Feasibility Reporting: Conduct comprehensive feasibility analyses for new product development, assessing market demand and potential. Prepare detailed reports on market trends and future product opportunities. Quality Supervision and Feedback Management: Monitor and analyze product performance in the market. Address and resolve feedback and issues related to product quality and market usage. Technical Specifications and Market Promotion: Develop and release technical specifications and standards for new products. Plan and execute information release and market promotion strategies for new products. Technical Management of Test Tyres: Oversee the technical aspects of test tyres within the company. Ensure testing protocols and standards are adhered to and analyzed for product improvement. Industry Information and Research Development: Gather and analyze the latest industry information to guide future research and development. Identify trends and opportunities in the replacement tyre market. Competitive Analysis and Performance Comparison: Collect and analyze data on industry competitors. Develop and implement performance comparison plans between our products and competitors. Provide detailed analysis and reports to maintain our competitive advantage. Budget Preparation and Financial Oversight: Contribute to the preparation of the annual product research and development budget. Monitor and control budget expenditures to ensure financial efficiency. Qualifications: Bachelor's degree in Business, Engineering, or a related field; Master's degree preferred. Proven experience as a Specialty Product Manager in the tyre industry. Strong analytical skills with the ability to interpret market data and trends. Excellent project management and organizational skills. Ability to work collaboratively with cross-functional teams. Strong communication and presentation skills. Proficiency in relevant software and tools for product management and market analysis. What We Can Offer: A platform to raise your innovative ideas and bring them into realization, make your mark in the tyre industry and beyond; Being part of a rapidly growing company which strives for further success worldwide; Being immersed in a people-oriented culture built on trust and respect; Being part of a diverse, fun, high-spirited and empowered team and interacting with counterparts from other regions internationally and colleagues from varied disciplines; A commitment to train and develop you continuously throughout your career; A career path that allows you to demonstrate your full potential; Competitive compensation and benefits package and non-financial recognition to reward your dedication and achievements."
Product Manager,MEDDICC,"Barcelona, Catalonia, Spain","About the job About MEDDICC We’re a high-performing team brought together by the ambition to build something extraordinary. MEDDICC is a proven B2B sales framework, and trusted by the world’s top tech companies for over 25 years. What began as a learning and enablement business - founded by Andy Whyte, best-selling author of MEDDICC: The ultimate guide to staying one step ahead in the complex sale - is now evolving into a next-generation sales enablement platform. 2025 will be about building the operating system for modern sales teams—anchored around Adaptive Enablement, Applied Execution, and Actionable Insights. We’re profitable, bootstrapped, growing over 30% year-on-year, and we are looking for exceptional A-Players to help bring our vision to life. We are looking for We're looking for a Product Manager who thrives in a high-trust, collaborative environment, someone who takes initiative, seeks clarity, and is driven by the impact of their work. In this role, you’ll take ownership of a key product area from discovery through delivery. You’ll work closely with Sales and customers to uncover pain points, partner with Design and Engineering to shape thoughtful solutions, and help the team deliver with focus and speed. You’ll be responsible for defining and executing a clear roadmap, tracking success through measurable outcomes, and helping the wider organization understand how your work is shaping customer behavior and business results. This is a great opportunity for someone who loves solving problems, thrives on cross-functional collaboration, and enjoys working autonomously toward ambitious goals. What You'll Do Own your product area: Define a quarterly roadmap based on insight and strategy. Prioritize work that aligns to real customer needs and clear business goals. Ship with urgency and focus on what matters. Lead discovery with Sales and customers: Actively engage with Sales and users to uncover pain points and validate what’s worth solving. You challenge assumptions and stay grounded in customer reality. Use data to guide decisions: Define success metrics upfront. Track performance, measure outcomes, and use both quantitative and qualitative signals to continuously improve. Partner across disciplines: Work hand-in-hand with Design to shape solutions that are intuitive and effective. Partner with Engineering to deliver value quickly, iteratively, and with quality. Lead a high-performing Scrum team: Run all agile ceremonies (planning, standups, retros) and help your team stay aligned, focused, and moving fast. You remove blockers and raise the bar. Communicate and influence: Articulate the “why” behind your roadmap. Defend trade-offs, align stakeholders, and educate the org on the impact of what’s been shipped. Qualifications 4+ years of product management experience Skilled in discovery, user research, and engaging with Sales to find signal Strong grasp of agile product development and running high-velocity teams Experience building and owning a roadmap that drives measurable outcomes Data-driven mindset: you define success, track it, and act on what you learn Excellent communicator and collaborator across disciplines Additional Information This role will report to the Chief Product Officer (laura@medddicc.com) This roles is fully remote but may require occasional travel to our studio in Cambridgeshire or Barcelona Candidate process: CV Screening > First Case Interview > Second Case Interview > Cultural Fit (C8) & References"
