title,company,location,description
Supply Chain Sales Specialist,Imperia SCM,"Valencia, Valencian Community, Spain","About the job En Imperia desarrollamos y comercializamos nuestro software de planificación de la cadena de suministro para que nuestros clientes puedan planificar de manera óptima su demanda, producción y compras. Si quieres hacer carrera en ventas B2B, ¡este es tu sitio! 🚀 🔍 Qué buscamos Persona con excelentes habilidades verbales y escritas. Capacidad de gestionar el tiempo de forma eficaz. Inglés (alto o nativo). Valoraremos positivamente que tengas conocimientos en italiano o francés. 🎯 Serás responsable de… Generar oportunidades a través de la búsqueda activa de clientes potenciales en canales como LinkedIn. Desarrollar y gestionar tu propia cartera de clientes construyendo relaciones cercanas, duraderas y basadas en la confianza. Acompañar al cliente durante todo el proceso, desde la primera toma de contacto hasta el cierre de la venta. 🍀Condiciones y beneficios Conciliación laboral y personal: no tenemos horario de entrada y salida fijo y los viernes hacemos jornada intensiva. Estabilidad laboral: contrato indefinido a jornada completa. Modalidad de trabajo híbrida: (3 días de oficina + 2 de teletrabajo). Revisiones salariales cada 6 meses. Oficinas luminosas ubicadas en el Puerto de Valencia. 23 días de vacaciones y la tarde del día de cumpleaños libre. Eventos y afterworks. Posibilidad de crecimiento y plan de carrera. 🙌🏼 Qué esperamos de ti Mentalidad de crecimiento: ganas de superarse, aprender y buscar ser mejor cada día. Responsabilidad sobre el trabajo: sentido de responsabilidad y compromiso con lo que haces. Sinceridad y transparencia: autenticidad en cada cosa que hagas."
Governance Risk & Compliance Analyst,XTEL,European Union,"About the job About XTEL At XTEL, we excel in understanding large FMCG players. As a leading software provider of sales automation solutions for the Consumer Goods Industry worldwide, our mission is to partner with our customers to unlock growth through smart investment and optimize their promotional plans. Position Overview XTEL is looking for a GRC Analyst who is driven, curious, and eager to grow. You’ll work directly with the Director of Information Assurance to help build and scale a forward-thinking and efficient security & compliance program. This isn’t a check the box compliance role, we’re looking for someone who wants to reimagine how GRC is done and isn’t afraid to roll up their sleeves to make it happen. This is an ideal opportunity for someone earlier in their GRC career who is looking to learn, contribute meaningfully, and be part of a high impact team. Responsibilities Support the ongoing operation and improvement of XTEL’s ISMS. Draft, review, and maintain security & compliance policies, standards, and procedures, ensuring they meet evolving compliance requirements and business needs. Assist with risk assessments and treatment plans. Contribute to our Third Party Risk Management (TPRM) efforts for evaluating vendors beyond just sending out lengthy questionnaires. Assist with client security questionnaires, RFPs, and due diligence requests. Help monitor compliance obligations across frameworks including ISO 27001, SOC 2, SOC 1/ISAE 3402, GDPR, and NIS2. Support ESG initiatives by collecting, analyzing, and reporting on sustainability metrics, including greenhouse gas emissions and energy usage, to meet investor and stakeholder requirements. Assist in responding to customer RFPs and inquiries related to ESG, ensuring alignment with sustainability goals and regulatory frameworks. Collaborate with stakeholders across IT, Product, Engineering, HR, etc. to implement security controls. Continuously look for ways to automate, streamline, and modernize how we manage compliance and security operations. Contribute to incident response and BCP/DRP planning and testing. Qualifications You’re motivated, adaptable, and eager to learn. You have 2-5 years of experience in security, compliance, or risk management roles, particularly in cloud based SaaS environments. You have hands on experience with ISO 27001 and SOC 2. You think of GRC as more than just documentation and spreadsheets – you see it as a system to be optimized and improved with technology. You’ve supported or helped manage ISMS operations and understand what makes policies and procedures useful. You participated in or supported risk assessments. You’re organized, self-directed, and thrive in environments where you can take ownership. Nice to have: Experience using GRC platforms such as Drata, Vanta, Secureframe, etc. Experience within Microsoft 365 and Azure environments. Experience with automation, low-code tools, or scripting to improve workflows and documentation processes. What We Offer A challenging role in a fast-growing AI-driven revenue management company. A diverse and international team with strong ownership and a can-do mentality. Opportunities to contribute to the organization's growth and development. A cross-functional role spanning geographies and departments. Flexible working with hybrid and remote options (HQ in Bologna). Location Preferences: Our headquarters is located in Casalecchio di Reno, Bologna, and we offer hybrid work arrangements. While we prioritize candidates who are based in Bologna and the surrounding areas for hybrid work, we are open to considering other options on a case-by-case basis. Equal Opportunity Statement If you have strengths to share, we’d love to hear from you. We value diverse backgrounds and experiences, so don’t hesitate to apply even if you don’t meet all criteria. XTEL is an equal opportunity employer and values diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, sex, gender, gender expression, sexual orientation, age, marital status, veteran status, or disability status. We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform crucial job functions, and to receive other benefits and privileges of employment."
Business Analyst,Sollers Consulting,"Valencia, Valencian Community, Spain","About the job About Business Consulting: Continuous growth and agile way of collaboration defines our Business path. Everything we do – from requirements analysis, through testing to creating new solutions – is done with passion and high-quality assurance. With an open mind and business advisory craft at hand, our innovative teams lead our international clients to success. About our promises. We can offer 🧭 Flexible working hours and a hybrid home office model (2-3 times per week in the office) as work-life balance is crucial at Sollers 💸 A chance to be promoted twice a year 🏸 A clearly defined career path and salary forecast 🌱 Opportunities for growth with a training budget that you can use for courses, conferences. We also provide access to an online course platform and organize and co-fund language classes 🧒 An internal coach to guide you through the onboarding and further training and career opportunities and a budget to be used for your lunches together 🐕‍🦺 A chance to #domore for the planet and the community as part of Sollers Change Makers - our volunteering program 🎉 Lots of teambuilding activities, trips, hobby groups and cultural events to create a company powered by teamwork 🎮🍦 Great places to work: comfortable offices in city centers with chill zones (foosball tables, PS5, etc.) and team lunches on regular basis 🧘 🤸💊 Probably all the benefits you can think of About the role. You will: Be a part of consulting or implementation team during IT projects for financial institutions, primarily insurance companies Conduct business analysis, define functional requirements, and test developed solutions and support UATs Work closely with software developers and IT architects on a daily basis Be an active member of an Agile team, taking ownership for your topics Test yourself in various roles performing varied tasks in an international environment About the requirements. You need: At least 2 years of experience in IT projects for the financial sector, preferably insurance or bancassurance. At least a bachelor's degree, preferably in finance, business, economics, IT, or similar fields. Great command of English and Spanish language, being fully confident collaborating with native speakers (at least C1 level). Understanding agile ways of working. Proven ability to apply both intuitive and analytical reasoning to approach complex problems. To be able to work in Spain and the European Union on a full-time basis. Willingness to travel regularly. About the wishes. Nice to haves: Familiarity with insurance business processes. Experience working in fintech, consulting, implementation, or IT company, especially in the fields of insurance or bancassurance. Team leadership skills and management experience. Additional languages. While having the main office in Valencia, you want to work with our Clients abroad, traveling up to 50% of your work time."
Murex Business Analyst 100% Remoto,Advoost,Spain,"About the job 🚀 We’re looking for you! Ready to take on a new challenge? This is your moment! Join our team as a We are looking for a Murex Business Analyst with experience in Murex configuration and financial product analysis. The role involves managing financial data, configuring views and reports, and resolving incidents. 🏢💻 Responsibilities: Manage P&L, sensitivities, and other financial data. Configure simulation views and dynamic reports. Insert and manage events and transactions in Murex. Resolve incidents and discrepancies in data and configurations. Configure financial products (derivatives, bonds, etc.). Maintain static and market data within Murex. Manage GOM (Operational Model) configurations. Knowledge of the MRB module (preferred). Requirements: Experience with Murex and financial products. Knowledge of report configuration and data management. Strong problem-solving skills to resolve incidents and technical issues. Knowledge of MRB (preferred). Fluent in English & Spanish. What will your experience be like with us? Collaborative and flexible environment: Join a team that thrives on collaboration and values a positive work culture. 😊 Social benefits: Enjoy meal tickets, transportation tickets, English classes, health insurance, and much more! 🏥🍽️ Growth and development: With a permanent contract, annual performance reviews, continuous training, and regular updates to your benefits based on your career growth. 📈 What’s next? You’ve read this far, so we know you’re interested 😉 Now’s the time! Apply for the position, and we’ll review your CV. If we think you're a great fit, we’ll invite you to up to two interviews (plus one with the client). We’ll discuss the details of the role and compensation at the end of the process, but first, we want to get to know you and understand what you bring to the table! 💬 Ready to join us? We’re excited to meet you! 🙌"
Product Data Analyst – User dashboards B2B2C,Fourvenues,"Valencia, Valencian Community, Spain","About the job Product Data Analyst – User dashboards B2B2C En Fourvenues estamos revolucionando un mercado global de más de 100 mil millones de dólares, potenciando discotecas, festivales, beach clubs, promotoras y bares de copas en todo el mundo. Estamos buscando un/a Product Data Analyst – User dashboards B2B2C, para trabajar en nuestras oficinas de Valencia, que tenga ganas de dejar una huella importante en su carrera y quiera unirse a una empresa de alto crecimiento. Si tienes autoexigencia, ambición, curiosidad y compromiso para llevar a Fourvenues al siguiente nivel, ¡queremos conocerte! Localización: Valencia (modalidad híbrida) Reporte a: CPO Tu día a día... Diseñar y construir dashboards interactivos y claros que permitan a promotores analizar ventas, audiencias y tendencias. Colaborar con Product Managers para definir qué métricas y visualizaciones aportan más valor a los usuarios. Extraer, transformar y modelar datos para que sean consumibles y eficientes en los dashboards. Crear prototipos rápidos y validar con usuarios reales antes de desplegar nuevas visualizaciones. Asegurar que los dashboards cumplen buenas prácticas de UX y data storytelling, para que sean intuitivos y prácticos. Que necesitamos de ti… Tenga experiencia en visualización avanzada de datos y manejo de librerías gráficas o herramientas como Tableau o Looker. Domine SQL avanzado y sepa estructurar datasets para uso eficiente en dashboards. Conozca principios de UX y data storytelling para presentar datos de forma que guíen decisiones. Pueda colaborar con PMs, ingeniería y negocio para priorizar métricas que impacten al cliente. Sea adaptable y capaz de prototipar y iterar rápido según feedback de usuarios. Valoramos... Sabes usar librerías y herramientas de visualización como D3.js, Chart.js, Highcharts o Looker Embedded para integrar gráficos en la plataforma. Tienes conocimientos básicos de Typescript y APIs REST para integrar visualizaciones en la plataforma. Entiendes métricas de negocio como ventas, cohortes, previsiones de facturación y velocidad de venta. Tienes sensibilidad por la privacidad de datos y cumplimiento (GDPR). Has trabajado en entornos SaaS o B2B2C y conoces el contexto de ticketing y eventos. Sabes como usar inteligencia artificial para el análisis de datos y la generación de información. Qué ofrecemos… Compensación salarial competitiva, enfocada en atraer y retener perfiles de alto rendimiento. Bonus anuales para aquellos perfiles que contribuyan de forma sobresaliente en el éxito de la empresa. Plan de carrera con oportunidades de promoción y desarrollo continuo. Nos encanta apostar por la gente de casa. Una visión y un equipo que te inspirará a superarte, llevándote al siguiente nivel en tu desarrollo profesional. Formación continua. Queremos que siempre estés a la vanguardia en tecnología y habilidades, por lo que ofrecemos formaciones internas constantes. Ordenador MacBook y pantallas de alta resolución para desarrollar tu potencial al máximo. Modalidad híbrida (3+2). Tres días de oficina y dos desde casa si así te sientes mas productiv@, aunque estamos seguros de que el ambiente y el equipo te harán disfrutar de nuestra oficina más de lo esperado. Flexibilidad horaria. Como cada persona rinde mejor a su manera, te damos la libertad de organizar tu tiempo de trabajo entre las 8:00h y las 20:00h, siempre cumpliendo con los compromisos agendados. Clases de inglés voluntarias. Impartidas por profesores nativos, para que mejores tu nivel de manera efectiva. Seguro médico privado. Nos preocupamos por tu bienestar y ofrecemos cobertura médica para que tengas la tranquilidad que necesitas. Retribución flexible opcional. Este beneficio lo puedes utilizar en restaurantes, guardería, transporte y descuentos en grandes marcas. Días de vacaciones extra. Disfrutarás de días adicionales en fechas especiales como cumpleaños, navidades o eventos únicos. Sobre Fourvenues... Fourvenues, es la empresa B2B que está liderando la transformación digital en la industria del ocio nocturno. Nos dirigimos a un mercado global de más de 100 mil millones de dólares, abarcando discotecas, festivales, beach clubs, promotoras y bares de copas. Nuestra visión es clara: convertirnos en el sistema operativo de la industria, con un alto componente financiero y un modelo vertical SaaS (vSaaS) que impulse a nuestros clientes a conseguir sus objetivos. Su éxito, es el nuestro. En nuestros tres primeros años hemos multiplicado nuestros ingresos x20, y solo pensamos en ir a por más. Por eso, crecer un mínimo de 100% anual es nuestra meta, y eso exige un ambiente donde el compromiso, la autoexigencia y la curiosidad constante son clave. Aquí, la excelencia no es opcional; es la norma. Tenemos el privilegio de trabajar con marcas de renombre mundial, entre ellas Pacha, BRESH, Cova Santa, BCM, Magic Room HK, Blackworks, Sonorama Medellin, Opium o Gossip Doha. Y lo mejor, es que no paramos de cerrar nuevos partnerships cada mes, por lo que siempre tenemos desafíos que nos impulsan a esforzarnos al máximo para dar un servicio de diez. Si estás en ese momento de tu carrera, en el que estás listo para dejar huella, explotando todo tu potencial y ser parte de una empresa en plena expansión, ¡este es tu lugar! Aquí puedes conocer más de nuestro negocio y nuestra historia: https://www.youtube.com/watch?v=5ratQVugh7o"
Analista de Negocio - Precios & Operaciones,IVC Evidensia,"Valencia, Valencian Community, Spain","About the job Sobre nosotros IVC Evidensia es el mayor grupo veterinario de Europa, y continuamos nuestra estrategia de crecimiento en España y Portugal, donde ya somos más de 150 centros de primer nivel. Creemos en la calidad clínica y en la excelencia en la gestión como mayores activos. Nuestros valores son la integridad, la lealtad y el respeto por nuestros compañeros, clientes y pacientes. Sobre el puesto En este puesto podrás colaborar de manera directa en el impulso de iniciativas estratégicas en toda la empresa, así como al apoyo en los procesos de pricing. Trabajarás directamente con conjuntos de datos complejos y colaborarás estrechamente con equipos multifuncionales, participando en proyectos que definen nuestra dirección comercial y operativa. Algunas de las funciones incluyen: Analizar grandes conjuntos de datos para identificar oportunidades y apoyar la toma de decisiones. Apoyar la actualización de precios y contribuir a la definición y ejecución de nuestra estrategia de pricing. Participar activamente en la integración de nuevos hospitales en la empresa. Colaborar con el Responsable de Pricing, PMO y los equipos Comerciales para impulsar iniciativas clave y apoyar la toma de decisiones estratégicas. Crear dashboards, informes y presentaciones para los stakeholders senior. Participar en la planificación y coordinación de proyectos entre departamentos. Buscamos Un/a Business Analyst para unirse a nuestro equipo. Esta es una gran oportunidad para alguien que quiera crecer en un entorno dinámico y sienta curiosidad por la gestión de proyectos y la ejecución estratégica — con posibilidades de crecer y asumir responsabilidades más amplias con el tiempo. Requisitos: Experiencia mínima de 3 años en desarrollo de negocio, análisis de negocio, pricing u otros roles similares. Excel avanzado; experiencia con SQL, Power BI u otras herramientas similares es muy valorada. Buen conocimiento de modelos de pricing y KPIs de rendimiento empresarial. Habilidades sólidas de comunicación, organización y gestión de stakeholders. Interés en trabajar en proyectos multifuncionales y contribuir a la transformación del negocio. Español y inglés fluido; valorándose positivamente el portugués. Ofrecemos Contrato indefinido a jornada completa. Flexibilidad horaria. Salario competitivo fijo + variable. Beneficios corporativos IVC Evidensia Plan bienestar individual WellWo Oportunidades de desarrollo profesional. Trabajo híbrido. Ofrecemos una trayectoria profesional estable en una empresa y un sector en crecimiento, flexibilidad y autonomía en el desarrollo de tus funciones y condiciones competitivas, en un entorno corporativo cercano, dinámico y donde las personas son nuestra prioridad. Adicionalmente, te integrarás en un equipo consolidado de gran reputación en el sector. ¿Interesado/a? ¡No dudes en inscribirte a través de nuestra web! ¡Te esperamos!"
E-Commerce Manager,Comercial Puchol S.A.,"Valencia, Valencian Community, Spain","About the job This job is sourced from a job board. Learn More Sobre nosotros:En Puchol Logistics estamos creciendo en el canal online y buscamos incorporar a una persona que se encargue de gestionar y hacer crecer nuestras ventas en marketplaces como Amazon, Miravia, TikTok Shop, etc. Trabajamos principalmente con productos de alimentación, tanto en B2B como en e-commerce. Funciones principales:Gestión integral de cuentas en Amazon, Miravia, TikTok Shop, etc.Creación y optimización de fichas de producto: títulos, imágenes, keywords, descripciones.Coordinación de promociones, campañas de visibilidad y remarketing.Análisis de ventas, márgenes y evolución de catálogo.Coordinación con almacén y logística para garantizar disponibilidad de stock y cumplimiento de pedidos.Resolución de incidencias, devoluciones y atención al cliente.Propuesta de nuevas oportunidades y canales de venta online. Requisitos mínimos:Experiencia de al menos 2 años gestionando marketplaces.Conocimientos de SEO/SEM aplicado a e-commerce.Nivel medio de Excel y herramientas de análisis (Google Sheets, Looker Studio...).Perfil autónomo, resolutivo y orientado a resultados.Residencia en Valencia o alrededores. Se valorará:Experiencia en alimentación o gran consumo.Conocimientos de Amazon Ads, TikTok Ads, Mirakl u otras plataformas.Inglés intermedio para posibles gestiones en Amazon internacional. Qué ofrecemos:Contrato indefinido tras periodo de prueba.Jornada completa (con posibilidad de modelo híbrido).Salario competitivo según experiencia (22.000 € – 24.000 €).Ambiente de trabajo dinámico en empresa en expansión.Posibilidades reales de crecimiento profesional. ¿Te interesa?Envíanos tu CV a ****** o postúlate directamente por esta plataforma.Queremos conocerte y crecer contigo. #J-18808-Ljbffr"
Analytics Business Consultant (m/f/d),"BSH Electrodomésticos España, S.A.","Valencia, Valencian Community, Spain","About the job Tomorrow is our home. ¡Qué fácil es explorar nuevas ideas en BSH Electrodomésticos! Como grupo líder en la fabricación de electrodomésticos, ideamos soluciones para mejorar la calidad de vida de las personas. Con nuestras marcas Bosch, Siemens y Balay exploramos la tecnología más innovadora, desde el reconocimiento de voz a la inteligencia artificial. Así creamos nuevas experiencias de usuario. Pensamos, prototipamos, construimos y no dejamos de aprender. ¡Únete a nuestro equipo y dale a tu carrera un hogar! BSH Electrodomésticos España, S.A. | Jornada completa | Valencia Tus funciones Como Analytics Business Consultant dentro de nuestro equipo de IT internacional te involucrarás en las siguientes funciones: Gestión del ciclo de vida de Servicios Digitales de Analytics en el área de B2B Pre-Sales. Participar en el refinamiento y priorización de las demandas, gestionándolas con los stakeholders y apoyando al PO desde el punto de vista técnico. Trabajar y dar soporte junto al equipo en la configuración de change requests, resolución de incidencias, redeployments, consultoría y documentación. Asegurar que se cumplen los requisitos de seguridad en colaboración con el Security Manager. Tu perfil Grado en Ingeniería Informática, ADE o similar. Al menos 2 años de experiencia en una o varias de las siguientes herramientas de análisis: Lumira, SAC, SAP BW, Power BI. Habilidad de gestión de cara a clientes internos y proveedores. Experiencia trabajando con metodologías y herramientas ágiles (Scrum, Kanban, Jira). Nivel avanzado de inglés. Se valorará experiencia previa en entornos internacionales. Beneficios Flexibilidad horaria y posibilidad de teletrabajo (50%). Descuentos en electrodomésticos BSH y otros beneficios. Acceso gratuito a nuestra plataforma de aprendizaje online, incluyendo idiomas. Comida subvencionada. Más información Por favor visita bsh-group.com/career. ¡Te esperamos con los brazos abiertos! Encuentra Un Nuevo Hogar Para Tu Futuro Profesional BSH Electrodomésticos España, S.A es el responsable del tratamiento y procesa tus datos personales con el único fin de gestionar tu solicitud de empleo. Si deseas ejercer tus derechos de protección de datos, envía un correo electrónico a Data-Protection-ES@bshg.com."
Claims Data Analyst/Business Analyst. Healthcare,Trinetix,"Valencia, Valencian Community, Spain","About the job Trinetix is seeking analytical and healthcare-savvy Claims Data Analyst / Business Analyst to support projects focused on payer and provider data systems, RCM (Revenue Cycle Management) processes, and data-driven automation initiatives. This role requires a deep understanding of claims data, industry-standard data formats (e.g., 837/835), and the broader healthcare data ecosystem. The ideal candidate is technology-agnostic, adaptable, and capable of working across systems to analyze trends, identify process gaps, and help implement automated, scalable solutions in healthcare operations. Requirements 5+ years of experience in a data analysis or business analysis role with a strong focus on claims data. Solid understanding of 837/835 transaction sets, CPT/ICD coding, adjudication logic, and revenue cycle workflows. Proven experience working across both payer and provider data systems and data exchange models understanding. Experience gathering requirements, writing documentation, and conducting business process analysis in healthcare environments. Familiarity with data querying (SQL) and BI/reporting tools (e.g., Power BI, Tableau, Looker). Understanding of HIPAA and healthcare data privacy and compliance regulations. Nice-to-haves Exposure to FHIR, HL7, or healthcare data interoperability standards. Experience supporting RCM automation or process improvement projects (e.g., using bots, scripts, or custom workflows). Familiarity with cloud-based healthcare data platforms or data lakes. Experience working with clinical and claims data integration use cases. Bachelor's degree in Healthcare Informatics, Business, Data Science, or a related field. Core Responsibilities Develop new features Analyze requirements and clarify with BSA Participate in grooming, estimation, and planning sessions Collaborate with other team members (FE, QA, TDM, BSA, Architect) Support existing functionality, refactoring, and bug-fixing Soft Skills Strong communication and stakeholder engagement skills. Analytical mindset with attention to detail and data integrity. Ability to navigate ambiguity and translate complex business needs into clear, actionable requirements. Collaborative, self-motivated, and solution-oriented. Why Join Us? Contribute to meaningful projects that improve healthcare financial operations and data quality. Work alongside healthcare experts, engineers, and innovators in a dynamic, agile environment. Be part of a mission-driven team focused on modernizing healthcare data ecosystems. Opportunities for growth, leadership, and cross-functional collaboration About Us Established in 2011, Trinetix is a dynamic tech service provider supporting enterprise clients around the world. Headquartered in Nashville, Tennessee, we have a global team of over 1,000 professionals and delivery centers across Europe, the United States, and Argentina. We partner with leading global brands, delivering innovative digital solutions across Fintech, Professional Services, Logistics, Healthcare, and Agriculture. Our operations are driven by a strong business vision, a people-first culture, and a commitment to responsible growth. We actively give back to the community through various CSR activities and adhere to international principles for sustainable development and business ethics. To learn more about how we collect, process, and store your personal data, please review our Privacy Notice: https://www.trinetix.com/corporate-policies/privacy-notice"
Sales Representative Specialist - Valencia,Leica Geosystems part of Hexagon,"Valencia, Valencian Community, Spain","About the job SOBRE NOSOTROS: Leica Geosystems, parte de Hexagon, es una empresa global que apoya a profesionales de la medición en todo el mundo. Con sede en Suiza y más de 200 años de experiencia, ofrece productos para topografía y medición geográfica, siendo el líder mundial en instrumentos geodésicos. Hexagon es un líder global en sensores, software y soluciones autónomas, con aproximadamente 21,000 empleados en 50 países. La división Geosystems de Hexagon ofrece un completo portafolio de soluciones digitales que capturan, miden y visualizan el mundo físico, permitiendo la transformación basada en datos en distintos ecosistemas industriales. DESCRIPCIÓN DEL PUESTO Para unirse al equipo de Leica Geosytems en España, buscamos un/a Técnico comercial para el desarrollo de las ventas de nuestras soluciones de captura de la realidad en la zona de Valencia cubriendo distintas aplicaciones, segmentos e industrias, en especial dentro del sector de la arquitectura, ingeniería y construcción AEC. (Laser Scanners & Software | Leica Geosystems) Nuestro candidato ideal tendrá experiencia previa relevante en un puesto similar relacionado con la venta de soluciones tecnológicas dentro del sector industrial, la arquitectura, ingeniería o construcción. La persona deberá ser capaz de trabajar de forma independiente y con una fuerte orientación a resultados. Desde su posición reportando directamente al director comercial, se encargará de la captación de nuevos clientes y del desarrollo de la cartera existente para alcanzar los objetivos de venta en los segmentos y zona asignados TAREAS Y FUNCIONES: Prospección y adquisición de clientes potenciales dentro de la zona y segmentos bajo su responsabilidad Desarrollo del proceso de ventas hasta el cierre de las operaciones cumpliendo con los objetivos de venta fijados Desarrollo y gestión de la cartera de clientes existentes construyendo relaciones intensas y a largo plazo a través de la cooperación y la asociación Desarrolllar y generar nuevas oportunidades de venta a través de presentaciones, demostraciones técnicas y cursos de formación Implementar y apoyar diversas actividades de marketing (seminarios, exposiciones, ferias comerciales) Control y seguimiento de las operaciones de venta y resto de la actividad comercial en CRM (Salesforce) Preparar y presentar las previsiones de ventas mensuales para el territorio asignado, así como la planificación del resto de actividades comericales. Mantener un conocimiento profundo,completo, avanzado y actualizado de las soluciones incluidas dentro del portfolio, en especial en el modo de presentar sus beneficios y el valor que represta para los clientes en funcion de sus necesidades Identificar nuevos socios comerciales y/o canales de distribución potenciales Conocer y proporcionar activamente información sobre productos y actividades de la competencia Estrecha colaboración con el resto del equipo de ventas COMPETENCIAS Y HABILIDADES Habilidad comercial demostrada para desarrollar el proceso de ventas, así como una sólida capacidad de negociación y persuasión para el cierre de oportunidades. Fuerte aptitud para las ventas junto con unas excelentes habilidades técnicas, organizativas, comunicativas y de presentación. Orientación a resultados y al cliente, con enfoque en la consecución de objetivos y satisfacción del cliente. Capacidad de iniciativa para trabajar de forma autónoma y efectiva, manteniendo a la vez una estrecha colaboración con el resto del equipo. Compromiso con la mejora continua y el desarrollo profesional a través de la adquisición de nuevas habilidades. Conocimiento y experiencia previa en la venta técnica de soluciones (hardware, software) en sectores como la construcción, ingeniería de edificios, plantas e instalaciones. Conocimiento y experiencia en el uso de sistemas CRM, preferiblemente Salesforce. Formación técnica relevante en áreas como la industria, arquitectura, ingeniería, topografía, construcción o similares, con especialización en el uso de soluciones de hardware y software relacionadas con la medición, captura y procesamiento de datos (Reality Capture). Disponibilidad para viajar (poseer carnet de conducir B). IDIOMAS Español nativo o avanzado Inglés nivel intermedio LO QUE OFRECEMOS: Paquete de remuneración competitivo: parte fija + bonus Condiciones de empleo estables: contrato indefinido Ticket Restaurant (2420 euros netos al año) Seguro de vida a cargo de la empresa Posibilidad de contratar seguro médico privado con Adeslas en cualquier momento Coche de empresa Acceso a una plataforma online reservada para nuestros empleados donde puedes beneficiarte de descuentos en más de 50 marcas, incluyendo moda, tecnología, viajes, cultura, etc. Política de trabajo remoto: la empresa proporciona 250 euros brutos al año para gestionar internet y otros gastos. Beneficios flexibles en transporte, educación, guardería"
