title,company,location,description
Product Manager - Desktop,Canonical,EMEA,"About the job Canonical is a leading provider of open source software and operating systems to the global enterprise and technology markets. Our platform, Ubuntu, is very widely used in breakthrough enterprise initiatives such as public cloud, data science, AI, engineering innovation and IoT. Our customers include the world's leading public cloud and silicon providers, and industry leaders in many sectors. The company is a pioneer of global distributed collaboration, with 1200+ colleagues in 75+ countries and very few office based roles. Teams meet two to four times yearly in person, in interesting locations around the world, to align on strategy and execution. The company is founder led, profitable and growing. Canonical’s product management team are technologists who have a passion for delivering products and solutions that help shape market demands while elevating open source software everywhere. This is an application track for a product management position at Canonical on Ubuntu Desktop. Apply here if you excel at leadership, communication, and technical vision, and believe you can drive product strategy for the business and open source community needs of tomorrow. We believe that open source is transforming the way that enterprises solve their business needs. Although open source has been around for thirty years, it is only now fundamental to every corner of the software landscape. Going forward we believe open source will have an even bigger impact as it moves into specialised vertical markets. Our goal is to make open source easier, more reliable and more secure for deployment and development. We strive to be the provider of ‘most software to most companies’, starting with Ubuntu but expanding to cover every class of application on every class of compute. To deliver on that ambition, we select product managers for their intellect and strong drive to advance the open source community. Together, we aim to improve open source quality, outreach, and impact. Our product managers set the vision and the direction to ensure teams deliver the right products in the right markets at the right time. They push the boundaries of the technology landscape to identify and deliver products into new and existing market opportunities. Ubuntu is the world's favourite Linux, used by developers around the world. Canonical has created a line of products and services that address primary challenges for those developing and deploying software. If you have a deep empathy for the developer and administrator experience as well as a drive to deliver the best open source desktop operating system in the world, then you will love being part of our team. This is an exceptional opportunity for a competitive technology leader to: Drive the vision of our desktop experience Lead the roadmap of our desktop product Drive our partnership with silicon vendors and OEMs Contribute to the largest Linux open source community Define future business models taking into account the competitive landscape Engage with the the Ubuntu user community, key partners, HW manufacturers, and leading customers, enabling commercial success and driving go-to-market This role encompasses product leadership and go-to-market strategy, ensuring that the product vision is translated into actionable plans and successful market launches. Our product managers are technology professionals with a software engineering background who strive to become business executives and entrepreneurs. We discuss strategy, plan product development, drive engagement, and promote the open source way. We oversee the entire product lifecycle from conception to delivery, blending technical expertise, strategic thinking, analytics, project management skills and effective communication to ensure products meet both user needs and business objectives. Location: This role will be based remotely in the EMEA region. You will be expected to be located in this region. The role entails Lead the product development lifecycle, reviewing the priorities and goals for your product. Collaborate with cross-functional teams such as engineering, design, marketing, and sales. Address common challenges across projects, align on priorities, enable informed decisions, and keep business execution on track. Conduct market research, analyse industry trends, and gather customer feedback to identify opportunities. Communicate your product vision, status updates, and key decisions to ensure alignment and manage expectations. Conduct usability testing, analyse user feedback, and iterate on the product to improve the user experience. Collaborate with marketing, sales, and support teams to develop go-to-market strategies, create product documentation, and provide training. Contribute to the success of our sales team in winning new opportunities, reviewing customer feedback and participating in customer meetings. What We Are Looking For In You Exceptional academic results at high school and university Understanding of Linux and the wider open source software community Understanding of computer architecture, application development, enterprise IT, cloud or devices Passion to write about technologies and the tech landscape A strong work ethic, and personal interests aligned with the open source movement Curiosity, and the habit of continuous learning A strong sense of ownership Problem solving and the ability to innovate Outstanding communication skills in English, both verbal and written Ability to travel internationally up to 4 times a year for company events up to two weeks long Nice-to-have skills Familiarity with the Linux open source software ecosystem including windows managers (GNOME, KDE), identity management solutions (Entra, Orca, LDAP), and application development frameworks Familiarity with the technology ecosystem including Silicon, IHV, ISV, ODM/OEMs, cloud service providers Familiarity with data center, embedded and connected device technology and ecosystems What We Offer You We consider geographical location, experience, and performance in shaping compensation worldwide. We revisit compensation annually (and more often for graduates and associates) to ensure we recognise outstanding performance. In addition to base pay, we offer a performance-driven annual bonus or commission. We provide all team members with additional benefits, which reflect our values and ideals. We balance our programs to meet local needs and ensure fairness globally. Distributed work environment with twice-yearly team sprints in person Personal learning and development budget of USD 2,000 per year Annual compensation review Recognition rewards Annual holiday leave Maternity and paternity leave Employee Assistance Program Opportunity to travel to new locations to meet colleagues Priority Pass, and travel upgrades for long haul company events About Canonical Canonical is a pioneering tech firm at the forefront of the global move to open source. As the company that publishes Ubuntu, one of the most important open source projects and the platform for AI, IoT and the cloud, we are changing the world of software. We recruit on a global basis and set a very high standard for people joining the company. We expect excellence - in order to succeed, we need to be the best at what we do. Most colleagues at Canonical have worked from home since its inception in 2004. Working here is a step into the future, and will challenge you to think differently, work smarter, learn new skills, and raise your game. Canonical is an equal opportunity employer We are proud to foster a workplace free from discrimination. Diversity of experience, perspectives, and background create a better work environment and better products. Whatever your identity, we will give your application fair consideration."
HQ - Salesforce Product Owner,Job&Talent,"Madrid, Community of Madrid, Spain","About the job Join us to shape the future of work: your next adventure awaits! We’re hiring a Salesforce Product Owner to lead the evolution of our Sales Cloud environment at Job&Talent. You’ll own the Salesforce roadmap, manage a small internal team, and serve as the key link between Sales, Finance, Ops, and Dev. This is a strategic, cross-functional role combining product ownership, technical oversight, and process optimization. Responsibilities: Own the Salesforce roadmap, backlog, and release planning Translate business needs into user stories and platform requirements Prioritize initiatives across Sales, FP&A, RevOps, and Finance Ops Lead internal Salesforce developers and guide solution design Oversee integrations with ERP, CLM and other tools Improve sales processes, reporting, and automation Ensure platform scalability, user adoption, and data quality Requirements: 5–8+ years of Salesforce experience, including 3+ in Sales Cloud product ownership Strong understanding of Salesforce data models, automation, APIs, and integrations Proven experience leading developers and managing platform backlogs Confident engaging with stakeholders and aligning business needs with technical execution Certifications Required: Salesforce Administrator, Sales Cloud Consultant, Platform App Builder or other technical certifications Fluent in English; experience in fast-paced, multi-country environments preferred About Us Job&Talent is a true pioneer in the staffing industry, leveraging AI and technology to revolutionize how temporary labor is sourced and managed. With a mission to empower the people who make the world go round, we are reshaping how workforces are managed globally. Our cutting-edge technology delivers unmatched workforce productivity , matching great people with great companies and streamlining the hiring process with unparalleled efficiency, transparency, and accessibility. In 2024 alone, we put over 300,000 people to work with more than 3,200 clients across 3 continents - including some of the biggest names in logistics, retail, and hospitality. Headquartered in Madrid, Job&Talent operates in 10 countries across Europe, the US, and Latin America. Backed by powerhouse investors like Atomico, Kinnevik, BlackRock, and SoftBank, we’re building something truly groundbreaking. And we are just getting started. Join our community and make an impact Innovation, high standards, and analytical thinking are in our DNA. Everyone has a voice here, and that voice matters. It’s how we stay sharp, move fast, and make decisions that keep us ahead of the curve. You’ll take full ownership of your work, collaborate across borders, and grow by doing. Around here, you’ll hear a lot about 10x experiences, human-centered design, and the power of AI. But what truly sets us apart is our people: Our diverse team brings unique perspectives, deep commitment and real-world experience to the table. We champion empathy, honesty, and inclusion. Because when people can be their authentic selves, incredible things happen—for our workers, our clients, and for each other. And we reward that impact—with competitive pay, meaningful benefits, and the opportunity to shape what work looks like for millions around the globe. If you're ready to make a real impact at scale, you're in the right place. Proud to champion equality At Job&Talent we value diversity and we're an Equal Opportunity Employer. We welcome applications from all suitably qualified people regardless of national origin, race, disability, religious beliefs or sexual orientation. Come join us. We look forward to your application."
Circular Economy and CRM Recycling Expert,NTU International A/S,Spain,"About the job Circular Economy and CRM Recycling Expert Location: Europe Duration: Task-based or medium-term Estimated Workload: Short-term assignments / task-based consultancy About the Opportunity: We are creating a pool of Circular Economy and CRM Recycling Experts for a new FWC Contract: EC-SG REFORM/2025/OP/0001: Provision of consultancy services to support the design, development, implementation, monitoring and evaluation of structural reforms in EU Member State. Experts in this pool will be contacted for specific assignments as they arise. If you have relevant experience we encourage you to apply. Key Responsibilities: Assess potential for CRM recycling from secondary sources, including mining waste and landfills. Develop measures to enhance CRM circularity and support waste-to-resource innovation. Recommend procedures for sustainable procurement and public sector uptake of recycled CRM. Support national authorities in the integration of circular economy principles into CRM strategy. Qualifications: Advanced degree in environmental engineering, circular economy, or sustainable resource management. 5–10 years of experience in waste valorisation, secondary raw materials, or recycling systems. Practical knowledge of EU environmental and waste directives, especially regarding CRM. Strong track record in technical assessments and feasibility studies."
Principal Product Designer - Mobile,Malwarebytes,Spain,"About the job Description Malwarebytes believes that when people and organizations are free from threats, they are free to thrive. Founded in 2008, CEO Marcin Kleczynski had one mission: to rid the world of malware. Today, Malwarebytes has grown beyond malware remediation to ensuring cyberprotection for everyone, providing device protection, privacy, and prevention solutions in the home, on-the-go, at work, or on campus. With threat hunters and innovators across the world, we want great people, like YOU, to join our team! Malwarebytes is looking for... We are looking for a Principal Mobile Product Designer to lead the design strategy and execution for our iOS and Android applications. This is a pivotal role where you will drive innovation and elevate the mobile experience for our global audience. As a Principal Designer, you will set the standard for design excellence, mentor other designers, and work closely with cross-functional leaders to define the future of our mobile products. If you are passionate about crafting world-class mobile experiences and thrive on tackling complex design challenges, weʼd love to hear from you. What You’ll Do Own the end-to-end design strategy for Malwarebytesʼ mobile applications, aligning with company goals and user needs Lead the conceptualization, design, and delivery of innovative, intuitive, and impactful mobile experiences for iOS and Android Collaborate closely with product leaders to define mobile product roadmaps and ensure seamless alignment with business and user objectives Establish and drive mobile design standards, frameworks, and patterns that ensure consistency and scalability across platforms Mentor and inspire other designers, fostering a culture of growth, innovation, and collaboration within the design team Leverage data, research, and user testing to inform design decisions and continuously improve the user experience Advocate for accessibility and mobile-first design principles, ensuring all designs meet industry best practices and standards Present design strategies and solutions to executive stakeholders, clearly articulating the rationale behind design decisions Skills And Qualifications You’ll Need To Have 10 years of product design experience, with at least 7 years focused on designing mobile applications for iOS and Android Proven track record of delivering innovative, user-centered designs that drive measurable business results Expertise in mobile design guidelines (Apple HIG, Material Design) and a deep understanding of mobile-first and responsive design principles Exceptional visual design skills, with an eye for detail in typography, layout, color, and micro-interactions Strong background in user research, usability testing, and data-driven decision-making Experience with building and scaling design systems for mobile platforms Excellent leadership and mentorship skills, with a history of guiding design teams toward success Outstanding communication and collaboration skills, with the ability to influence stakeholders at all levels Familiarity with cybersecurity or technical applications is an advantage Benefits And Perks An opportunity to do something great for yourself and the world A great work environment that supports growth, development, and well-being Comprehensive medical, dental, and vision insurance coverage, subject to change by country/region Employee Referral Bonus Program Wellness programs"
Product Manager (m/f/d) IT Observability,Checkmk,European Union,"About the job Your mission Do you want to build a product that's central to your users' everyday lives and make a measurable impact? Are you tired of working in environments where product managers just execute sales wishes? Are you passionate about technology and do you love to actually interact with users? If so, we have an exciting opportunity for you to join our product team at Checkmk and make a real difference! As our new technical product manager (m/f/d), your mission will be to extend the monitoring capabilities of Checkmk. Dive deep into technologies, understand them in collaboration with our users and their domain-experts, and design a monitoring that ensures users know what's happening before an actual failure occurs. Here's what your journey with us will look like: Enhance the monitoring of technologies from operating systems, networking, hardware, databases, virtualization, cloud services to applications. Work closely with our users to include their domain know-how to ensure we build a monitoring that alerts before a failure occurs and provides helpful information out-of-the-box. Collaborate with the development teams to ensure successful delivery of product features and releases. Dive deep into Checkmk to handle 3rd level support tickets jointly with our developers, guiding them when product decisions are needed Serve as a subject-matter expert for the product, providing guidance and support to internal teams, including sales and marketing. Remain up-to-date with industry advancements, emerging cloud technologies, and other IT infrastructure topics. Your profile Proven track record as a technical Product Manager/Owner, System Engineer or similar role in an agile software development environment Strong technical understanding of IT infrastructure, data centers, and cloud services, or a keen interest to quickly acquire it. Interest to work like a detective to analyze product issues and dive deep into unknown areas of the product You're not afraid to ‘get your hands dirty’: You enjoy playing around with complex features until you understand every last detail of them Familiarity with Agile frameworks, such as Scrum or Kanban, and proficiency in using Agile project management tools. Strong analytical and problem-solving skills, with the ability to translate complex requirements into actionable concepts and user stories. Have a user-centered mindset, with a demonstrated ability to identify and verify needs and pain points in direct collaboration with users. Result-oriented mindset with a strong focus on delivering high-quality products on time. Excellent communication skills in English, with the ability to effectively collaborate and influence cross-functional teams. German is a big plus! Optional, but a plus: ability to read Python code + experience with monitoring software or DevOps software. Why us? The chance to make a decisive impact and shape the future of a dynamic, fast growing tech company while growing with your tasks and responsibilities Flexible and family-friendly working conditions in a stable environment With the wide range of sports and wellness offers from Wellpass, you can choose from over 9.000 sports and wellness offers A agile team that embodies autonomy and fast decision making within flat hierarchies A unique corporate culture where we emphasize equality, diversity and inclusion A wide range of education and training opportunities Fully remote work or high flexibility between mobile work and an office in one of the most beautiful, central district of Munich An attractive salary Regular onsite events of all sorts (Company Outings, Team events, Checkmk Conference, Conference After Party and more) in a familiar atmosphere Interested? Then contact us now! You can get insights about working@checkmk at: www.kununu.com/de/checkmk About us We are the creators of Checkmk, a leading hybrid IT monitoring software for both cloud-native and traditional infrastructures and applications. Checkmk is available as an open-source and commercial edition. We are a strong team of software developers and DevOps, open-source enthusiasts and nerds who are passionate about helping small and large companies run their complex IT infrastructures reliably. Over the last four years we have grown from 20 to over 150 employees to support our customer growth in Europe, the US and beyond. Our colleagues currently work from Munich, Germany, Italy, Austria, France, Spain, Poland and the US. We are a dynamic, fast growing and easy-going company where positive collaboration is very important. We are more than just colleagues; we have a strong team and a great customer community. For us, high autonomy and flat hierarchies are not just words on paper, but everyday life. With us you don’t work as one of hundreds or on purely theoretical questions but have an immediate positive influence. With our product, we make the lives of thousands of administrators easier and help them in coping with the increasing complexity of IT. Our customers love our product and your work helps to keep it that way!"
Product Advocate,Akamas,European Union,"About the job Company description Akamas is a software platform that reshapes IT performance optimization through AI, automation, and the domain expertise we’ve developed by working with some of the most demanding enterprise customers across the world, achieving unprecedented levels of performance, efficiency, and cost savings. About the role We’re seeking a highly technical Product Advocate/Developer Advocate to help us revolutionize the way performance tuning and cloud optimization are done today. You will be responsible for educating the market about the new AI-powered autonomous optimization approach and Akamas as the leader in this new space, creating and delivering compelling technical content, product marketing content, and messaging, and acting as the company’s technical evangelist in public forums. This role requires deep technical expertise, excellent storytelling skills, and a strong public presence to engage with industry professionals through conferences, webinars, and written content. What you bring Technical Advocacy & Public Speaking Represent Akamas at conferences, meetups, and webinars, delivering engaging and technically rich presentations. Act as a trusted expert and thought leader in performance engineering, SRE, AI-driven optimization, and DevOps automation. Develop and deliver technical product demos that showcase Akamas’ value proposition to engineers, DevOps teams, and executives. Community & Market Engagement Engage with the developer, DevOps, and performance engineering communities through social media, forums, and industry discussions. Establish relationships with influencers, analysts, and technology partners to amplify Akamas' market presence. Gather and synthesize market feedback, ensuring our messaging aligns with customer pain points and industry trends. Technical & Product Marketing Content Create and publish high-quality technical and product marketing content, including blog posts, whitepapers, case studies, and in-depth technical guides. Explore new use cases and optimization opportunities in the software stacks, build integration prototypes, and conduct optimization experiments to showcase value. Work closely with the product team to translate complex technical capabilities into clear, marketable benefits. Develop compelling messaging and positioning that resonates with technical audiences, including performance engineers, SREs, DevOps engineers, and platform engineers. What we're looking for Strong technical background, ideally with experience in DevOps, SRE, cloud & Kubernetes, performance engineering. Hands-on experience with performance tuning, Kubernetes, cloud platforms, or AI-driven optimizations is a major plus. Proven experience in public speaking, technical storytelling, and conference presentations. Excellent writing skills, with the ability to create both technical deep-dives and high-level product messaging. Experience with developer marketing, product marketing, or advocacy in a B2B software company. Ability to translate technical features into compelling value propositions for different audiences. Strong understanding of the DevOps toolchain, Kubernetes, observability, CI/CD pipelines, and AI/ML technologies. Ability to travel in the US and EU as needed to engage with customers, attend events, and deliver training sessions. What we offer A high-visibility role in a fast-growing AI-driven tech company. The opportunity to speak at top industry events and influence the market. The chance to shape the messaging and market positioning of a cutting-edge technology. Why Akamas Join our team and make a real impact: At Akamas, we're looking for dynamic people who want to grow fast and make a difference in their field from the start. Flexibility & trust: We're a remote-first company that values freedom and responsibility. You’ll have the autonomy to work where you perform best, while staying connected to a collaborative, supportive team. Competitive salary & company welfare: Your hard work deserves recognition! Enjoy a competitive salary that reflects your skills and dedication. Tech your way: Mac or Windows? Up to you. We’ll set you up with the tools that make you feel at home and help you do your best work."
Senior Business Analyst / Product Owner,Excelia,Spain,"About the job excelia es una firma multinacional de Consultoría, Tecnología y Servicios profesionales con más de 20 años de experiencia. Prestamos servicio en más de 50 países de Europa, América Latina y Estados Unidos desde nuestras 10 oficinas propias. 📍Ubicación: España 👩 💻 Modalidad de Trabajo: Remoto Senior Business Analyst / Product Owner – Sector Financiero ¿Tienes experiencia liderando proyectos de análisis funcional en entornos exigentes y de alto volumen de datos? ¿Te interesa participar en iniciativas clave de transformación dentro del sector financiero? En excelia buscamos un/a Senior Business Analyst / Product Owner para incorporarse a un equipo internacional de alto rendimiento. 🔧 Responsabilidades principales: Recoger y gestionar requerimientos técnicos y de negocio. Diseñar procesos de negocio medibles, eficientes y alineados con las necesidades estratégicas. Definir arquitecturas de datos y flujos para soluciones P&L. Validar desarrollos y asegurar la calidad en todas las fases del proyecto. Liderar la planificación, documentación y seguimiento de proyectos Agile con herramientas como Jira y Confluence. Coordinar tareas en entornos de producción y garantizar el seguimiento de incidencias. 🧩 ¿Qué perfil buscamos? 🎓 Formación académica: Grado en Ingeniería Informática, Sistemas de Información o campo similar. 🛠️ Experiencia y conocimientos técnicos: Más de 5 años de experiencia en roles de Business Analysis, Product Ownership o consultoría funcional. Experiencia en entornos financieros o proyectos relacionados con riesgos, P&L, o mercados. Nivel alto de inglés y español. Dominio de SQL, visualización de datos e inteligencia de negocio. Sólidos conocimientos de modelado de datos, procesos críticos y reporting financiero. Metodologías ágiles (Scrum/Agile), herramientas como Jira y Confluence. Excelentes capacidades analíticas, organizativas y de gestión de stakeholders. ✨ Se valorará positivamente: Conocimientos prácticos de herramientas como Control-M para orquestación de procesos. Experiencia en gestión de incidentes y entornos de producción. Familiaridad con productos financieros, operaciones de trading o gestión del riesgo. 🎁 ¿Qué ofrecemos? 📝 Contratación estable en un proyecto internacional de alto impacto 💼 Rol estratégico en un entorno altamente dinámico 📈 Participación en iniciativas clave de transformación digital 🤝 Colaboración con equipos multidisciplinares y metodologías ágiles 👉 ¡Haz clic en ""inscribirme"" y forma parte de excelia, donde la estrategia, el análisis y la tecnología se unen para generar impacto real!"
"Junior Finance Planning and Analysis, EMEA",HRS Hospitality & Retail Systems,Spain,"About the job We're Hiring: Finance Planning and Analysis Analyst EMEA About Us: HRS is Oracle’s largest hospitality partner worldwide, providing coverage in 104 countries to more than 13,000 customers. Recognised as an official Oracle Hospitality Partner, HRS offers a wide range of innovative solutions to its customers including Property Management, POS, Spa & Guest Activities, Mobile Applications, and more. Join us in our journey to deliver the best service possible to the hospitality world! Role Overview: The Corporate Finance Planning and Analysis Manager will oversee financial planning, budgeting, and forecasting processes, providing strategic insights to support decision-making. This role involves analysing financial data, identifying trends, and working closely with senior management to drive business performance. The ideal candidate will have strong analytical skills, experience in financial modelling, and the ability to communicate complex financial information effectively. This role is key to ensuring the company’s financial goals align with overall business strategy. Candidate will be able to work remotely only in European country and with the right to work. Key responsibilities: Supervision of Finance Functions on different projects Participation in monthly preparation of Consolidated Managerial and Statutory reporting Participation in Consolidated Forecasting and Budgeting Participation in Cash Flow Planning and Management Participation in Business Development & Investment Planning and Reporting Internal Audit Finance analysis Presentations and Corporate reports preparation What We’re Looking For: High education in Economics/Finance Knowledge of IFRS, financial reports Strong analytical skills Deep understanding of related finance topics Advanced user of MS Office, particularly Excel Knowledge of ERP systems, valuable Adaptive Planning Ability to handle a significant scope of work Able to connect and engage with teams of different countries and cultures Languages: Fluent English both written and spoken. Additional languages will be an advantage. Why Join HRS? A Job in an international company A diverse, demanding and varied range of tasks Motivating remuneration package Work from home and hybrid options Competitive annual bonus scheme Team building and company events Attractive social benefits package We look forward to hearing from you!"
Global Product Owner - Modern Workplace,SoftwareOne,EMEA,"About the job Are you passionate about driving digital transformation through Microsoft 365? We're looking for a dynamic Modern Workplace Product Manager to lead the innovation and delivery of cutting-edge Microsoft based solutions. In this role, you’ll shape the future of our global Modern Workplace services, driving product development and creating solutions that enhance productivity, collaboration, and AI-driven automation. Key Responsibilities: Product Management & Strategy: Own and manage the end-to-end lifecycle of SoftwareONE’s Microsoft Microsoft 365 / Modern Workplace portfolio, from ideation through productisation, launch, and iteration. Customer & Market Insights: Analyse customer needs and market trends to inform product development and continuously refine service offerings. Service Development & Innovation: Lead innovation and drive the integration of tools like Microsoft Copilot and automation for seamless workplace solutions. Stakeholder Collaboration: Work closely with internal stakeholders, including sales, delivery teams, and marketing, to ensure alignment and support the successful launch of new offerings. Revenue & Profitability: Define and manage the commercial aspects of each service, ensuring profitable growth through cost management and market-driven pricing strategies. Vendor & Partner Management: Collaborate with third-party vendors and partners to ensure the seamless integration of services and the development of joint offerings. Global Team Leadership: Coordinate with global teams across regions to ensure consistency, quality, and scalability of services delivered to customers worldwide. Job Requirements Experience: Multiple years' experience in product management, preferably in the Microsoft 365 space, including CoPilot. Strong understanding of Microsoft technologies, service delivery models, and licensing frameworks. Leadership: Demonstrated ability to lead cross-functional teams, motivate indirect reports, and collaborate effectively across geographies and business units. Strategic Thinking: Ability to define and execute product strategies that align with both customer needs and business goals, driving both innovation and profitability. Customer-Focused: A passion for delivering customer-centric solutions, with experience gathering feedback and iterating based on customer insights. Communication Skills: Strong written and verbal communication skills, with the ability to present to executive stakeholders and lead discussions with technical and non-technical teams. Agility: Comfortable working in an agile environment, with the ability to pivot and adapt to changing market conditions and customer demands. If you're ready to make an impact on the digital workplace of tomorrow, join us and be part of a high-performing, innovative team driving the future of work. Company description SoftwareOne is in the middle of an exciting transformation journey, becoming one of the fastest-growing global platform, solution, and technology service providers. We offer a full suite of solutions to help organisations transform their technology landscape, and optimise their technology investments, in an increasingly software-defined and cloud-first world. Combining this with our legacy of being a trusted partner to >65,000 customers globally, means that our growth is only just beginning!"
"Principal Product Manager, Trilogy (Remote) - $200,000/year USD",Trilogy,Spain,"About the job You’ve had experience taking a software product from zero to launch, but you know that deep, thoughtful product work doesn’t end. You’re the kind of person who figures things out without a map, who goes deep on understanding the user, the problem, and the domain until a clear path emerges. You don’t want to manage a backlog or fill in a spec. You want ownership of a goal that matters and the space to pursue it with speed, insight, and focus. At Trilogy, we’re flipping the model. You’re not here to “own the roadmap”. You’re here to make one thing true: a real-world, measurable business outcome. You get one clear goal—something that should happen when users interact with the product—and your job is to make it happen. You’ll need to build deep domain insights using AI as your peer and feedback from users, codify them so that both your teammates and AI can act on it, and steer the product through fast, data-backed iterations until you hit the outcome. You’ll be joining a team that doesn’t celebrate busywork or beautiful process diagrams. You’ll be there to drive impact and make decisions rooted in user data, fast feedback loops, and sharp insight. If you’re sick of playing the PM game and want to actually change the game, please apply. We’re building what product management should have been all along. What You Will Be Doing Build BrainLifts: A structured, evolving body of expert insights that sharpens AI tools, guides decisions, and proves you understand the domain. Make Product Iterations: Small, data-driven product enhancements shipped weekly to steer the product toward a measurable outcome. Building Domain Expertise: Acquire deep, structured understanding of a specific domain so that the team can make higher-quality decisions, create more tailored outputs, and communicate with authority. What You Won’t Be Doing Spending a whole month developing a new feature; we aim to ship new features on a weekly basis Writing lengthy and exhaustive PRDs, managing backlogs, or defining every screen or edge case Building technical solutions or software architecture Basic Requirements Principal Product Manager key responsibilities 4+ years in a product leadership role in a product company, where you personally shaped an entire software product's vision, defined the roadmap, and improved it based on usage metrics or customer feedback (i.e., not just a feature or a module in a bigger product, and not internal development or outsourcing work or custom development done for a single customer) Some experience in product management of software used by large enterprises, so you can understand the particularities of how large enterprises choose, buy, and adopt software, compared to consumers or even SMBs. Enthusiasm for using AI in your daily work (e.g., research, analysis, synthesis, or strategy). About Trilogy Hundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds. There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you! Working with us This is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover as a Contractor of Record. The compensation level for this role is $100 USD/hour, which equates to $200,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic. Crossover Job Code: LJ-5623-ES-COUNTRY-PrincipalProdu.003"
Product Sales Specialist- XR,Autodesk,Spain,"About the job Job Requisition ID # 25WD85469 Virtual and augmented reality are transforming design and creation through new immersive and collaborative experiences that will impact how major segments like entertainment, architecture, engineering, construction, and manufacturing converge. The industry is being transformed by XR technology growth, creating new ways of working to review, collaborate and create. We are looking for a Product Sales Specialist to join our Autodesk Workshop XR sales team. As a Product Sales Specialist on this team, you will be responsible for generating revenue through sales of Autodesk Workshop XR, our brand-new immersive product offering. You'll have the chance to work with some of the top businesses in design, engineering, architecture, and construction who are shaping the real world by using AR/VR. As a Product Sales Specialist, you will work directly with your peers in Autodesk World-Wide sales (WWS), operating under a co-selling model designed to provide our customers with the best possible experience. Strong candidates will demonstrate characteristics of an ideal team player including humility, adaptability, and a customer-first mentality. In addition, a love for disruptive technology and a strong work ethic will set you up for continued success in the role. Responsibilities Grow the overall Autodesk Workshop XR business through qualifying inbound trial leads and identifying expansion and migration opportunities within the existing Legacy customer base Collaborate with your peers in Autodesk WWS (World-Wide Sales) to create and drive opportunities into qualified accounts for Workshop XR Develop and lead customer presentations and product demonstrations that are informative, compelling and customer centered Hit your quarterly and yearly sales targets, providing accurate forecast to leadership Utilize tools at your disposal, including SFDC and Outreach to optimize your customer engagement strategy and effectiveness Collaborate with the product team to identify customer pain points and improve the quality of our roadmap Attend and support trade shows and events as needed Travel to key customer sites as needed and participate in Executive Briefings as requested Minimum Qualifications 5+ Years of software sales experience in quota carrying roles Strong work ethic, highly adaptable, goal and results oriented Excellent written and verbal communication skills Ability to take initiative, prioritize, and manage time effectively Ability to work independently and collaborate effectively with our direct and indirect sales teams Preferred Qualifications Prior sales experience selling AEC software or XR technology preferred Bachelor’s degree or equivalent experience Previous experience working remotely or with remote teams Estimated travel for this position is between 15-25%. Learn More About Autodesk Welcome to Autodesk! Amazing things are created every day with our software – from the greenest buildings and cleanest cars to the smartest factories and biggest hit movies. We help innovators turn their ideas into reality, transforming not only how things are made, but what can be made. We take great pride in our culture here at Autodesk – our Culture Code is at the core of everything we do. Our values and ways of working help our people thrive and realize their potential, which leads to even better outcomes for our customers. When you’re an Autodesker, you can be your whole, authentic self and do meaningful work that helps build a better future for all. Ready to shape the world and your future? Join us! Salary transparency Salary is one part of Autodesk’s competitive compensation package. Offers are based on the candidate’s experience and geographic location. In addition to base salaries, we also have a significant emphasis on discretionary annual cash bonuses, commissions for sales roles, stock or long-term incentive cash grants, and a comprehensive benefits package. Sales Careers Working in sales at Autodesk allows you to build meaningful relationships with customers while growing your career. Join us and help make a better, more sustainable world. Learn more here: https://www.autodesk.com/careers/sales Diversity & Belonging We take pride in cultivating a culture of belonging and an equitable workplace where everyone can thrive. Learn more here: https://www.autodesk.com/company/diversity-and-belonging Are you an existing contractor or consultant with Autodesk? Please search for open jobs and apply internally (not on this external site)."
